ts_code,t0,final_stage,terminate_date,apply_date,list_date,raise_plan_yi,raise_act_yi,price_ratio,purpose,base_date,gap_cal_days,d0,d1,ex1,d5,ex5,d20,ex20,d60,ex60,suspended
002957.SZ,20240427,实施完成,,20241028,20250310,1.12,1.12,80.0,1、新能源电池智能制造装备产业园项目。,20240426,1,0.004791238877481119,0.042234332425068244,0.034062799672594624,0.019073569482289,0.006094719751563726,-0.03133514986376018,-0.038304110698075156,-0.1585846904505417,-0.09973744667655471,
300848.SZ,20240423,实施完成,,20250103,20250327,1.97,1.97,80.0,1、年产1万吨膨胀型热塑性聚氨酯弹性体项目;2、年产3万吨水性聚氨酯项目。,20240423,0,-0.02237613212573253,0.031062670299727424,0.023326776979955444,0.06594005449591256,0.03749724373645624,0.19945504087193466,0.1734794792389538,0.07775089206399555,0.09875241743467145,
300539.SZ,20240109,实施完成,,20250722,20250815,5.88,5.88,80.0,1、谢岗镇横河集团华南总部项目;2、慈溪横河集团产业园产能扩建项目;3、补充流动资金。,20240109,0,0.0034188034188036287,-0.01959114139693363,-0.014293728477460022,-0.034923339011925125,-0.03516921110076021,-0.42844974446337314,-0.4071888083156977,-0.2546848381601362,-0.2858410378819698,
688093.SH,20250107,实施完成,,20250905,20250919,6.0,6.0,80.0,1、光学显示薄膜材料扩产项目。,20250107,0,-0.0766023970818136,0.03498871331828446,0.03482081675607196,0.04288939051918739,0.039254462737666085,0.20316027088036104,0.1611870018232524,0.15011286681715563,0.15225565645184247,
300779.SZ,20240628,实施完成,,20260316,20260410,8.5,8.5,80.0,1、揭阳大南海石化工业区一般工业固废处理一期项目;2、揭阳大南海石化工业区环保资源综合利用一期项目;3、补充流动资金。,20240628,0,0.0056098067733221235,0.002272727272727204,-0.006873207489593636,-0.09297520661157033,-0.08760380732328843,-0.19173553719008274,-0.17034540449339242,0.09834710743801645,0.1383497796318991,
603031.SH,20240326,实施完成,,20250911,20250925,2.04,2.04,80.0,"募集配套资金用于1、支付本次交易现金对价,对应股权比例4.9852%;2、支付本次交易中介机构费用。",20240326,0,0.10010582010582025,0.0983070411696807,0.11237635142125724,-0.09407464409388222,-0.10688377617340994,-0.15751774911254424,-0.16342859178016633,-0.37922261495620857,-0.3669103800293564,
600918.SH,20230701,实施完成,,20251112,20251128,60.0,60.0,80.0,1、信息技术及合规风控投入;2、另类投资业务;3、做市业务;4、购买国债、地方政府债、企业债等证券;5、财富管理业务;6,20230630,1,0.02522255192878342,0.005788712011577379,-0.007206246503801972,-0.0028943560057888007,-0.001193392125917292,0.09551374819102754,0.07081283077152278,0.051865724582162764,0.07524760679426379,
603321.SH,20240420,实施完成,,20250214,20250729,2.38,2.38,80.0,1、梅轮电梯南宁智能制造基地项目。,20240419,1,-0.013595166163141936,-0.007656967840734996,-0.0009212406629490744,0.08422664624808562,0.07602125232996992,0.1791730474732005,0.14434937316155172,-0.05270629762326007,-0.02466498765522973,
600732.SH,20230628,实施完成,,20250904,20250922,35.0,35.0,80.0,1、义乌六期15GW高效晶硅太阳能电池项目;2、补充流动资金。,20230628,0,-0.02229402261712421,-0.0033046926635824647,-0.0011140421542420453,-0.044282881692002674,-0.054237893656496894,-0.11136814276272311,-0.12064647638277493,-0.33840052875082627,-0.3212021063156091,
300537.SZ,20240124,实施完成,,20250324,20250710,1.43,1.43,80.0,1、年产5万吨电子感光材料及配套材料项目。,20240124,0,0.010611735330836591,0.019765287214329685,-0.010179740775143609,-0.1260037059913527,-0.11590404395960208,-0.044471896232242125,-0.10607834647386671,-0.06361951822112422,-0.15153257407082732,
