ts_code,t0,plan_amount_yi,exp_date,impl_first,impl_last,total_vol_wan,total_amt_yi,n_progress,stopped,outcome,base_date,gap_cal_days,d0,d1,ex1,d5,ex5,d20,ex20,d60,ex60,suspended
002467.SZ,20231123,0.0,,20231230,20231230,20.0,0.00382,1,False,完成,20231123,0,-0.011718750000000222,-0.029644268774703386,-0.02298015076637905,-0.04347826086956508,-0.03331735557068438,-0.04743083003952553,-0.0007143832471157019,0.09090909090909083,0.1219959581880039,
002467.SZ,20240803,0.25,,20241008,20241008,1304.0,0.249064,1,False,完成,20240802,1,-0.011834319526627168,-0.0359281437125748,-0.02088430425385468,-0.029940119760479056,-0.015317882422652973,0.008982035928143617,0.031390718478707,0.2514970059880237,0.07352679239318283,
002468.SZ,20221228,0.55,20231227,20230105,20230330,932.14,0.94184,4,False,完成,20221228,0,-0.08637577916295636,-0.0019493177387914784,0.0024985434493871583,-0.012670565302144166,-0.03389168688746913,0.0350877192982455,-0.02737370833895647,0.058479532163742576,0.002054700847996971,
002468.SZ,20240321,0.5,20240920,20240325,20240429,559.71,0.46910799999999997,3,False,完成,20240321,0,-0.011198208286674172,-0.01925254813137023,-0.0098958443693552,-0.047565118912797244,-0.026543598478791952,-0.053227633069082736,-0.04311563050355749,-0.022740475004622063,0.0030019597622557015,
002468.SZ,20241220,2.5,20251219,20250109,20250327,5836.2173,6.3010738514,5,False,完成,20241220,0,0.024439918533605054,-0.018886679920477212,-0.013964743802880819,0.035785288270377524,0.026014981378750912,0.0725646123260435,0.11345607337498231,0.20178926441351885,0.20110919668507932,
002468.SZ,20260624,4.5,20270623,20260629,20260721,2567.0600000000004,3.6144410000000002,3,False,完成,20260624,0,0.0029112081513829047,0.009433962264151052,0.007114578189302501,0.16255442670537001,0.1620931020115337,-0.002177068214804123,0.060726205950180745,,,
002470.SZ,20210430,0.0,,,,0.0,0.0,0,False,未实施,20210430,0,0.047945205479452246,0.026143790849673332,0.027805822401931746,0.07189542483660127,0.06697515505336993,-0.09150326797385622,-0.12945851334656966,0.14379084967320277,0.15556909364811378,
002471.SZ,20250327,0.0,,20250606,20250606,24.0,0.0033945796,1,False,完成,20250327,0,-0.03103448275862064,-0.02135231316725983,-0.014798777318894896,0.18861209964412806,0.19990111444119862,0.014234875444839812,0.038455686808029466,0.6939501779359432,0.6572538139753294,
002472.SZ,20221230,3.0,20231229,20230118,20230313,3036.2030999999997,8.8296334328,5,False,完成,20221230,0,0.045174537987679564,0.025933202357564022,0.016961382453057006,0.07308447937131657,0.04374890065589465,0.16895874263261312,0.11502068221736117,0.03143418467583503,-0.03337881633763595,
002472.SZ,20231030,2.0,20240522,20231205,20240515,1951.77,4.94655912,4,False,完成,20231030,0,0.06834532374100721,-0.01047512158623276,-0.009562945672087486,0.06584362139917688,0.0529990719385105,0.023943135054246056,0.02051609889718531,-0.15338570894126458,-0.07682707728784555,
002475.SZ,20251231,20.0,20261231,20260213,20260629,2756.598,14.9986248196,2,False,完成,20251231,0,-0.02342001033235752,0.032445776758948996,0.018440918604469836,-0.01869158878504673,-0.05479283625110709,-0.08852054311408919,-0.12152446553350427,-0.144034445466933,-0.1267231971682501,
002478.SZ,20210204,1.0,20220203,,,0.0,0.0,0,False,未实施,20210204,0,0.09946236559139776,-0.05623471882640585,-0.0547430044437881,-0.02444987775061125,-0.07050142946378024,0.0488997555012225,0.06874587026709933,0.06845965770171158,0.08052671358511643,
002478.SZ,20210309,0.0,,,,0.0,0.0,0,False,未实施,20210309,0,0.004618937644341736,-0.04367816091954013,-0.04323533615189534,-0.006896551724137834,-0.032090944728850435,-0.013793103448275779,-0.047898446910197845,-0.018307813602224,-0.08383021384433254,
002478.SZ,20210309,0.0,,,,0.0,0.0,0,False,未实施,20210309,0,0.004618937644341736,-0.04367816091954013,-0.04323533615189534,-0.006896551724137834,-0.032090944728850435,-0.013793103448275779,-0.047898446910197845,-0.018307813602224,-0.08383021384433254,
002478.SZ,20210309,0.0,,20210315,20211231,12094.7493,3.4799555346,12,False,完成,20210309,0,0.004618937644341736,-0.04367816091954013,-0.04323533615189534,-0.006896551724137834,-0.032090944728850435,-0.013793103448275779,-0.047898446910197845,-0.018307813602224,-0.08383021384433254,
002478.SZ,20220318,0.1,,20220415,20220415,449.8,0.09985434119999999,1,False,完成,20220318,0,0.07055961070559591,-0.013636363636363669,-0.014428592612539592,0.027272727272727115,0.03969134151813836,0.050000000000000044,0.06875245673277774,0.1094027525549266,0.08786747171312825,
002478.SZ,20220430,0.6,20230428,20220506,20230303,2788.0958,0.7150631783,8,False,完成,20220429,1,0.02116402116402094,0.0362694300518136,0.02927835118854416,0.06476683937823857,0.06071472753343099,0.12731937840070318,0.07946054280174497,0.3650850670449681,0.267144959940971,
002478.SZ,20230322,0.0,,20230428,20230505,675.4000000000001,0.3367298028,2,False,完成,20230322,0,-0.03130148270181232,-0.005102040816326592,-0.011429141322332526,-0.05952380952380942,-0.0520666897391604,-0.022108843537414935,-0.05152474108798055,0.21118370484242877,0.2206712516226259,
002478.SZ,20230825,0.0,,20240301,20240301,4.8,0.0009312,1,False,完成,20230825,0,-0.023668639053254448,-0.00303030303030305,-0.014150313429325379,-0.009090909090908927,-0.03096699169760697,-0.004545454545454408,-0.026268574315470028,-0.10303030303030303,-0.0934518673213417,
002478.SZ,20240725,0.6,20250723,20240802,20240802,28.0,0.0139352603,1,False,完成,20240725,0,-0.029880478087649265,0.010266940451745477,0.008814669447709589,0.030800821355235986,0.01475538898678419,-0.04928131416837789,-0.03660967849812535,0.07802874743326482,-0.0632735015869772,
002478.SZ,20240823,0.0,,20240831,20250228,3923.8599999999997,1.8758257891999999,8,False,完成,20240823,0,-0.017278617710583144,0.00879120879120876,0.008383950434301068,0.02417582417582409,0.0285551971463609,0.01758241758241752,0.014469739911394441,0.14285714285714302,0.0007292217083794128,
002478.SZ,20250328,0.01,,20250430,20250514,711.48,0.33771481929999997,2,False,完成,20250328,0,0.047272727272727355,-0.005208333333333148,-0.0005678258485810606,-0.08854166666666663,-0.01356326693440757,-0.03645833333333337,-0.01803025646876799,-0.0495163027332145,-0.0697571285396148,
002478.SZ,20250822,0.01,,20250926,20250926,18.0,0.005958,1,False,完成,20250822,0,-0.003558718861209953,0.012499999999999956,-0.002569937282057566,-0.014285714285714235,-0.02250480474493699,-0.017857142857142905,-0.016399440434935464,0.26428571428571423,0.26065893337946844,
002481.SZ,20211026,3.0,20221025,20211111,20211231,2881.2838,2.4527529867,3,False,完成,20211026,0,-0.001103752759381904,-0.006629834254143652,0.0032228452358720183,0.061878453038673786,0.089748720784121,0.02872928176795564,0.031179453814196068,0.08508287292817673,0.0971157979970203,
002481.SZ,20220420,0.34,,20220430,20220831,6620.2346,5.3938535547,4,False,完成,20220420,0,0.052688172043010795,-0.06843718079673133,-0.046888273206831754,-0.2665985699693565,-0.21880860938281987,-0.1399387129724209,-0.13879286916632805,-0.1399387129724209,-0.17360795255079886,
002481.SZ,20220908,0.32,,20221124,20221124,465.625,0.3185279643,1,False,完成,20220908,0,-0.02371541501976271,0.0026990553306343035,-0.005436750198437257,-0.07827260458839413,-0.04608155233873945,-0.18893387314439958,-0.1457403504007797,-0.12685560053981115,-0.11905898336036702,
002481.SZ,20250423,3.0,20251021,20250613,20251014,12525.9991,6.7716202144999995,7,False,完成,20250423,0,-0.037800687285223566,0.03571428571428581,0.03542125161236953,-0.04999999999999982,-0.04498095382679146,-0.08928571428571419,-0.10302289688150756,-0.017875101218121303,-0.09615911204677385,
002483.SZ,20230404,0.0,,20230531,20230531,5582.0322,1e-08,1,False,完成,20230404,0,0.0,0.016513761467889854,0.016492219880348102,0.022018348623853212,0.017526320918901606,0.031192660550458662,0.006150712479119136,0.06275871760383867,0.09230768881627971,
002484.SZ,20240201,1.0,20250131,20240315,20240604,1457.4665999999997,2.3789406562,4,False,完成,20240201,0,0.004992867332382245,-0.046132008516678424,-0.031951156974814654,0.08232789212207248,0.04638897382042706,0.2938254080908447,0.17689809682133606,0.16678495386799175,0.024824765061586485,
002484.SZ,20250409,1.0,20260408,20250620,20250930,322.48,0.70995234,2,False,完成,20250409,0,0.022018348623853212,0.04548174745661293,0.03353778756107628,0.03470975463794135,0.006538267462612657,0.14063435068821062,0.07887238253360995,0.3306771380332376,0.21247892077693553,
002486.SZ,20240625,0.4,20250718,20241223,20250702,1158.97,0.30003409,2,False,完成,20240625,0,0.10294117647058831,-0.00666666666666671,-0.014195150782747024,0.0,-0.0156872291864385,-0.046666666666666745,-0.0353432830189393,0.1466666666666665,0.2363431934141469,
002487.SZ,20210429,0.0,,20210630,20210630,5.4,0.00095904,1,False,完成,20210429,0,-0.06019656019656028,-0.006535947712418166,0.0015471860401772286,-0.02875816993464053,-0.01943030222678488,-0.045751633986928164,-0.08519158209621236,0.13611631804972868,0.17441223662762884,
002487.SZ,20220113,0.0,,20220407,20220407,0.3,5.39207e-05,1,False,完成,20220113,0,-0.04591549295774644,-0.011514614703277304,-0.0019694200009865437,-0.052553882491880644,-0.05250175388943468,0.3604960141718334,0.3947132773213706,-0.26276941245940355,-0.17977605149775133,
002488.SZ,20240429,0.6,20250426,20240527,20241125,607.61,0.4073127845,3,False,完成,20240429,0,0.055343511450381744,-0.005424954792043413,-0.0027922411156180438,-0.003616636528029016,-0.016655140913077404,-0.10307414104882451,-0.09687583029767333,-0.1900157765644066,-0.12777396870049496,
002488.SZ,20241129,0.6,20251128,20241225,20250120,582.1700000000001,0.64127001,3,False,完成,20241129,0,0.0626865671641792,0.03277153558052426,0.021250546214106825,0.014044943820224587,-0.009077591963868481,-0.04026217228464435,-0.061061165236815707,0.2846441947565541,0.2855120863817444,
002488.SZ,20251210,0.6,20261209,20260128,20260316,420.88,0.514985485,3,False,完成,20251210,0,-0.022248243559718883,0.0011976047904191933,0.008222835301347597,-0.059880239520958,-0.05253993666617929,0.3293413173652695,0.2583869946985975,0.464670658682635,0.3985903607256429,
002492.SZ,20240924,0.15,20241223,20241008,20241031,195.69,0.09590404,2,False,完成,20240924,0,0.011441647597254079,-0.004524886877827927,-0.015929091671685214,0.1470588235294119,-0.058915467748320016,0.092760180995475,-0.047984762814599735,0.11764705882352944,-0.05703925241766905,
002493.SZ,20220316,20.0,20230315,20220329,20220729,42507.215299999996,61.8701943755,7,False,完成,20220316,0,0.05208333333333326,0.03960396039603942,0.02526823039261661,-0.030363036303630464,-0.06010169325654657,-0.0435643564356436,-0.05563713288484451,0.08384318797481183,0.04601234945150923,
002493.SZ,20220805,20.0,20230804,20220802,20230727,95795.01660000002,134.8870698776,10,False,完成,20220805,0,0.07607900512070231,0.04350781781101287,0.04031404465740951,0.10876954452753207,0.09189854883863857,-0.0448674371176071,-0.03271317557120168,-0.167233174711081,-0.126861415060877,
002493.SZ,20230822,30.0,20240821,20230828,20240819,242575.61859999996,278.95488521799996,15,False,完成,20230822,0,0.01982758620689662,-0.021132713440405793,-0.00779931251794963,0.03803888419273016,0.03289057479687063,0.03888419273034649,0.03734732096038784,-0.08114961961115807,-0.05798740408345204,
002494.SZ,20240222,0.3,20240521,20240415,20240430,845.44,0.29998986,2,False,完成,20240222,0,0.02932551319648069,0.028490028490028685,0.022834581090033224,0.04273504273504303,0.03346217896038506,0.18233618233618265,0.14823327993042645,0.07407407407407418,0.029948346285951333,
002495.SZ,20240625,1.0,20250624,20240704,20250612,9154.06,1.47554141,6,False,完成,20240625,0,0.0620155038759691,0.03649635036496335,0.028640733274260866,0.058394160583941535,0.04179088881727311,0.04379562043795615,0.056193485745686944,0.0875912408759123,0.17264769872713392,
002497.SZ,20221024,3.0,20231021,20221031,20221031,1000.0054,2.6429325616,1,False,完成,20221024,0,0.010038610038610063,0.008792048929663565,0.009223320755312736,0.02255351681957185,0.052264641271979606,0.03860856269113144,0.002421402533855588,-0.05733944954128445,-0.12946311880992378,
002497.SZ,20240220,2.0,20240519,20240518,20240518,924.98,1.00003273,1,False,完成,20240220,0,-0.007525870178739402,0.010426540284360186,0.0007619783132677416,0.05497630331753567,0.022527221610312953,0.08530805687203769,0.03568904648657334,0.04834123222748832,-0.02974925302814624,
002501.SZ,20240301,0.1,20250228,20240523,20240716,1494.7800000000002,0.15450122,4,False,完成,20240301,0,-0.024793388429751984,-0.016949152542372836,-0.02092271754467412,0.025423728813559254,0.019027899023982275,-0.025423728813559254,-0.029957134467927915,0.03389830508474567,0.013871217812177594,
002506.SZ,20210430,0.1,,20211224,20211224,543.924,0.12108275699999999,2,False,完成,20210430,0,-0.012698412698412653,0.032154340836012985,0.033826107596740984,0.0,-0.004590251688014635,-0.06109324758842438,-0.10031896509915439,0.3311897106109323,0.34489770380999163,
002506.SZ,20240206,2.0,20250205,20240624,20250123,10336.248500000002,2.149675371,5,False,完成,20240206,0,0.0995260663507107,0.0905172413793105,0.07502113569608237,0.0948275862068968,0.03492110289220607,0.1767241379310347,0.07839483414134607,0.0,-0.10590591929150595,
002508.SZ,20210415,2.0,20220430,20210511,20210625,879.0802,3.436298644,3,False,完成,20210415,0,-0.010590858416945514,0.0,-0.008063432110812063,-0.008169014084506987,-0.027096563685891972,0.07859154929577472,0.0388507322786702,0.3220120963771622,0.27348765469699576,
002510.SZ,20210428,0.18,,20210628,20210628,961.0,0.178746,1,False,完成,20210428,0,0.012048192771084265,0.0071428571428573395,0.001974313743778211,-0.02857142857142858,-0.02033143670247206,-0.016666666666666607,-0.059750563224390874,-0.05714285714285727,-0.03598200665429774,
002511.SZ,20210106,10.0,20220105,20210127,20210507,5007.5226,12.0533970921,8,False,完成,20210106,0,0.021205821205821263,0.002850162866449457,-0.004252363829049255,0.03175895765472325,0.018061498128950193,-0.004885993485341911,0.004611236655006401,0.14006514657980462,0.16243131779930997,
002511.SZ,20210522,0.09,,20210601,20211124,20449.1025,55.78299177050001,11,False,完成,20210521,1,-0.0012543116964564005,0.015070643642072001,0.011957701833005485,0.0536891679748821,0.02026304020259695,-0.10522068159737763,-0.11602788516696194,-0.28039578759451067,-0.2866945818442461,
002511.SZ,20211201,0.01,,20220315,20220315,13.9428,0.009787845600000001,1,False,完成,20211201,0,0.0042067307692308376,0.015559545182525225,0.01642610677246581,-0.016157989228007263,-0.032570522511875866,0.0035906642728902316,-0.0020215472173351623,-0.15320167564332732,-0.12990445483849944,
002511.SZ,20220617,0.02,,20220922,20220922,50.1088,0.0216971104,1,False,完成,20220617,0,-0.0016934801016088574,0.03053435114503822,0.030955680875634606,0.0398642917726888,0.029632092481098438,-0.031382527565733676,-0.004759612391414647,-0.06276505513146735,-0.047039910409754304,
002511.SZ,20221123,0.01,,20230209,20230209,17.8536,0.0125332272,1,False,完成,20221123,0,-0.01415929203539823,-0.013464991023339423,-0.011038754093993797,0.0008976660682225024,-0.016389246615667874,0.1526032315978454,0.16330763499178413,0.1526032315978454,0.08578869508104803,
002511.SZ,20231103,1.0,20241121,,,0.0,0.0,0,False,未实施,20231103,0,0.007469654528478031,0.008341056533827773,-0.0007627311774218715,0.000926784059314345,-0.0017648430820698113,-0.011121408711770031,-0.011394785595417734,-0.1844300278035217,-0.14272549212717733,
002511.SZ,20240425,0.63,,20240614,20240831,1558.4500000000003,0.9894296049,3,False,完成,20240425,0,0.005868544600939218,0.008168028004667427,-0.003496536449588583,0.03967327887981331,0.008349028125016256,-0.08284714119019831,-0.09956229583470855,-0.20994124147708326,-0.1688454701781702,
002511.SZ,20240911,0.06,,20240930,20250205,1397.57,0.9090918298,3,False,完成,20240911,0,-0.004838709677419506,-0.004862236628849215,-0.0031510947434313374,-0.0032414910858994395,-0.008711361367480519,0.147487844408428,-0.042414137119703765,0.21880064829821722,-0.021979694231067604,
002511.SZ,20250403,2.1,20260401,20250407,20250407,160.0,0.09974884,1,False,完成,20250403,0,0.010736196319018454,-0.08194233687405161,-0.009178014346643226,-0.0273141122913505,0.0038591881222285185,0.025796661608497695,0.02559491877600717,0.04097116843702597,0.0051379042548851395,
002511.SZ,20250425,0.39,,20250430,20260206,22458.45,16.67615456,13,False,完成,20250425,0,0.016845329249616903,-0.01807228915662651,-0.016087988266331954,0.01807228915662651,0.00357324971276185,0.11897590361445798,0.10394249085253993,0.20632530120481918,0.10238915958608841,
002511.SZ,20260225,2.5,20270223,20260323,20260323,120.0,0.09783451,1,False,完成,20260225,0,0.04898446833930703,0.003416856492027609,0.00356190148138813,-0.004555808656036331,0.01123399962608973,-0.059225512528473745,-0.007688225145677796,-0.13571104665518352,-0.13532376745718666,
002511.SZ,20260415,0.33,,20260430,20260831,7235.92,5.4969668588,6,False,完成,20260415,0,0.009732360097323589,0.06265060240963849,0.05522554966073101,0.07590361445783111,0.05519164935806509,-0.0602979908968051,-0.0840247906780357,-0.13658823132657483,-0.12351160464383004,
002512.SZ,20230428,0.28,,,,0.0,0.0,0,False,未实施,20230428,0,0.09971509971509973,-0.005181347150259086,-0.013252853819161747,-0.010362694300518172,-0.009133083252226282,0.04404145077720223,0.08271702535141023,0.059585492227979264,0.07490031072735914,
002512.SZ,20230428,,,,,0.0,0.0,0,False,未实施,20230428,0,0.09971509971509973,-0.005181347150259086,-0.013252853819161747,-0.010362694300518172,-0.009133083252226282,0.04404145077720223,0.08271702535141023,0.059585492227979264,0.07490031072735914,
002512.SZ,20230428,0.97,,20250829,20260513,4467.79,1.251625307,2,False,完成,20230428,0,0.09971509971509973,-0.005181347150259086,-0.013252853819161747,-0.010362694300518172,-0.009133083252226282,0.04404145077720223,0.08271702535141023,0.059585492227979264,0.07490031072735914,
002513.SZ,20230427,,,,,0.0,0.0,0,False,未实施,20230427,0,0.013274336283185972,0.03493449781659397,0.02329043811106657,0.013100436681222627,-0.008559439576961259,0.02183406113537112,0.04137917949577408,0.40829694323144117,0.4187432069598631,
002513.SZ,20231114,,,,,0.0,0.0,0,False,未实施,20231114,0,-0.019635343618513268,0.02288984263233207,0.017309250806565757,0.028612303290414864,0.024635060552965493,-0.06437768240343356,-0.047981757163729544,-0.5207439198855508,-0.48240359403598443,
002513.SZ,20240430,,,20240620,20240620,1182.6,0.0,2,False,完成,20240430,0,0.004901960784313708,0.04146341463414638,0.02956032813674092,0.06829268292682933,0.05145400744739259,-0.017073170731707332,-0.011337937946131693,-0.13170731707317074,-0.06775912420973851,
002513.SZ,20250429,0.54,,20250918,20250918,1971.63,0.537686539,1,False,完成,20250429,0,0.09925558312655092,-0.0338600451467268,-0.03161387228853807,0.060948081264108334,0.04337859112924036,0.09932279909706554,0.07934526126560848,0.27765237020316036,0.16711393556112486,
002516.SZ,20210219,1.0,20220218,20210222,20210729,8983.22,3.1621388823,7,False,完成,20210219,0,0.06514657980456029,0.015290519877675601,0.030265229345055822,-0.00917431192660545,0.0436518359154332,0.015290519877675601,0.10221889490609515,0.02470007057163026,0.0799896372593194,
002517.SZ,20210121,1.0,20220120,20210201,20210329,3478.96,1.5675216642,3,False,完成,20210121,0,0.10052910052910069,0.014423076923076872,0.018505379656263532,0.08653846153846145,0.12252361544493695,0.06730769230769251,0.0780902798529639,0.12259615384615374,0.17012749267627192,
002517.SZ,20220924,2.0,20230923,20220928,20221031,6009.299999999999,3.8815355696999996,3,False,完成,20220923,1,-0.07596685082872923,0.005979073243647326,0.018225161769054976,-0.02092675635276553,-0.00021510319312689763,-0.14798206278026915,-0.09759490416291072,-0.02092675635276553,-0.007264421070409477,
002517.SZ,20230831,2.0,20240830,20231121,20231122,2643.44,3.2797029799999997,2,False,完成,20230831,0,0.013386880856760541,-0.042272126816380484,-0.0463589767228455,-0.1248348745046236,-0.12552884530805086,-0.1612260544192604,-0.15869094419356622,-0.17853408821695815,-0.15462401137485104,
002517.SZ,20250830,2.0,20260828,20250901,20250903,1352.01,2.9956546744,2,False,完成,20250829,1,0.03698752228163982,-0.041684572410829346,-0.04603732538416494,-0.02019767941555639,-0.008526677744839062,0.18564675547915788,0.19488308439843172,-0.009454232917919914,-0.02364647418920096,
002517.SZ,20260210,2.0,20270209,20260210,20260227,855.86,1.99920276,2,False,完成,20260210,0,0.07058307759754512,0.06347256347256325,0.06254294815401629,-0.056101556101556094,-0.06039344933391211,-0.20761670761670759,-0.19486428026535885,-0.2837837837837839,-0.29085478951388566,
002518.SZ,20231201,0.02,,20240116,20240116,9.8,0.0218148,1,False,完成,20231201,0,0.004330708661417271,-0.01215209721677768,-0.009301863972258628,-0.030576244609956893,-0.010311172017337777,0.08192865542924355,0.1025497583493793,-0.05370442963543709,-0.05872103703541154,
002518.SZ,20240416,0.02,,20240528,20240528,7.3,0.0162498,1,False,完成,20240416,0,-0.04857397504456318,0.03700234192037466,0.01528825897189412,0.0037470725995314424,-0.0012050710230518957,0.004424537688860086,-0.042375459538362414,-0.19789526204561037,-0.18897952506979732,
002518.SZ,20240723,1.0,,20240822,20240822,457.8,0.9984618,1,False,完成,20240723,0,-0.01918859649122795,-0.020681945220793807,-0.01615422820442003,-0.0324203465623254,-0.020299505173718924,-0.13247624371157074,-0.11773612851852255,0.05422023476802673,-0.0630504526679464,
002520.SZ,20220930,0.0,,20221109,20221109,4765.4594,1e-08,1,False,完成,20220930,0,-0.00335008375209378,0.008403361344537785,0.02543928962534503,0.09243697478991586,0.07551113448904179,0.01680672268907557,0.0014407312829252117,0.18487394957983194,0.15999428756230505,
002520.SZ,20230530,0.0,,,,0.0,0.0,0,False,未实施,20230530,0,-0.005136986301369939,-0.012048192771084154,-0.005990531310119285,-0.05851979345955238,-0.05001263602010664,0.055077452667814164,0.06894634603223748,-0.09810671256454373,-0.056565143164004295,
002520.SZ,20240227,1.0,20250226,20240313,20241226,7885.45,1.2605194031,7,False,完成,20240227,0,0.10095238095238113,-0.10034602076124566,-0.08281792185686343,-0.12283737024221464,-0.1321369613981187,-0.03460207612456756,-0.03969746031834276,-0.32179930795847755,-0.34232073358972626,
002524.SZ,20210316,0.3,20220315,20210318,20210325,209.9946,0.2129173276,2,False,完成,20210316,0,0.01814516129032251,0.011881188118811892,0.012228461904536525,-0.002970297029702973,0.007324260168932284,0.13465346534653477,0.1446201687265687,0.3594059405940595,0.31742784517393385,
002524.SZ,20211217,0.03,,20220314,20220314,100.18,0.0308739541,1,False,完成,20211217,0,-0.008781558726674077,-0.011074197120708673,-0.0004072829367456343,-0.027685492801771905,-0.023839747488066942,0.05758582502768572,0.08466932404797611,-0.14396456256921364,-0.04433543336999224,
002524.SZ,20230530,,,,,0.0,0.0,0,False,未实施,20230530,0,-0.012232415902140747,0.004643962848297267,0.010803972852031274,-0.02786377708978316,-0.019079613765442427,-0.0603715170278637,-0.048020189455120765,0.024767801857585203,0.0719690210631907,
002524.SZ,20230720,0.14,20240718,20230720,20230817,386.44,0.1973966,4,False,完成,20230720,0,0.004761904761904967,0.025276461295418606,0.025851542655002113,0.055292259083728146,0.03982413357722625,0.07582938388625582,0.07779579071952392,0.03633491311216419,0.10111360755315157,
002524.SZ,20240615,0.0,,20240822,20240822,10.0,0.0043516782,1,False,完成,20240614,1,0.008955223880596996,-0.023668639053254448,-0.018248573450814987,-0.050295857988165604,-0.03936887014461754,-0.056213017751479244,-0.0367298331288638,-0.047337278106508784,0.04456931084148841,
002524.SZ,20250717,0.1,,20251127,20251127,313.55,0.0984315,1,False,完成,20250717,0,0.010729613733905685,-0.00849256900212314,-0.01344583840435154,0.006369426751592355,-0.01844322640730711,-0.023354564755838747,-0.06320868868224883,-0.09766454352441623,-0.17355245453076829,
002526.SZ,20211012,0.56,20221027,20211108,20220316,3698.9588000000003,0.8063143292,4,False,完成,20211012,0,-0.004524886877828038,-0.018181818181818188,-0.022268709254098407,-0.009090909090909038,-0.021836522963118332,-0.045454545454545414,-0.03458508995554899,0.09999999999999987,0.08524025290444048,
002526.SZ,20230909,0.49,20240908,20231124,20240118,2848.397,0.7608614300000001,4,False,完成,20230908,1,0.0,0.0074349442379182396,-0.0009186987969072025,-0.018587360594795488,-0.01890979282784666,-0.014869888475836479,-0.0011188596793330063,-0.0037174721189591198,0.03800655893247429,
002527.SZ,20220830,0.02,,20221205,20221205,64.0,0.019776,1,False,完成,20220830,0,-0.021917808219178103,-0.04761904761904756,-0.04015900163411368,-0.039215686274509776,-0.044022293699402804,-0.08263305322128844,-0.027756884284680594,-0.10924369747899154,-0.08779404659074541,
002527.SZ,20230710,0.1,,20231020,20231020,294.5,0.0954996286,1,False,完成,20230710,0,0.05564142194744992,-0.0007320644216691763,-0.006213546670854275,-0.08638360175695459,-0.08807270612256535,-0.12811127379209375,-0.14548468098592815,-0.14421669106881418,-0.10846864976222714,
002532.SZ,20220707,2.0,20230106,20220708,20221031,4684.83,3.0386990000000003,3,False,完成,20220707,0,0.004739336492890933,0.012578616352201255,0.015088944510795788,0.09433962264150941,0.12190165891545757,0.32861635220125773,0.4016743156624223,0.12578616352201255,0.2523490987625878,
002532.SZ,20240124,2.0,20240723,20240205,20240630,3581.1399999999994,2.220979,4,False,完成,20240124,0,0.02067669172932307,0.0202578268876612,-0.009701664345941663,-0.03683241252302005,-0.025702311422891366,0.04419889502762442,-0.023124490873031478,0.36832412523020275,0.23985759097125192,
002532.SZ,20250411,3.0,20251009,20250430,20250831,7615.790000000001,6.062885,6,False,完成,20250411,0,-0.006756756756756799,0.020408163265306145,0.012720812130194714,0.0,-0.011750615796770947,0.07346938775510203,0.021207503254283777,0.20904226821494398,0.11552935518724805,
002533.SZ,20210529,0.0,,,,0.0,0.0,0,False,未实施,20210528,1,-0.020992366412213803,0.005847953216374213,0.0017602983466249444,-0.007797270955165692,-0.0053277892604692845,0.0,-0.0015494240999305298,0.8148148148148149,0.8793524911159041,
002533.SZ,20210609,0.0,,20210914,20210914,8.657,0.001688115,2,False,完成,20210609,0,-0.007827788649706457,0.0019723865877712132,-0.0034282362485025253,-0.029585798816568087,-0.011476624154102999,0.01380670611439827,0.032755021492325787,0.846153846153846,0.8432560297001932,
002533.SZ,20220531,0.0,,,,0.0,0.0,0,False,未实施,20220531,0,0.02739726027397249,0.017777777777777892,0.01914365021787101,0.007407407407407307,-0.016472591768920464,0.05925925925925957,0.004085865628382868,0.20148148148148137,0.19072817346907422,
002533.SZ,20220611,0.0,,20221202,20221202,10.8285,0.0017867025,2,False,完成,20220610,1,0.044117647058823595,0.025352112676056304,0.034574940084753036,0.014084507042253502,0.0043155242179453435,0.009859154929577452,-0.011578400146188828,0.014084507042253502,0.045385929065096864,
002533.SZ,20231109,0.8,20241108,20231219,20240229,1034.38,0.8055056835,4,False,完成,20231109,0,0.007712082262210762,-0.008928571428571508,-0.0042620104360270306,0.0063775510204080454,0.00715387591298966,0.0,0.029355040433636903,-0.022959183673469497,0.09267850362940067,
002534.SZ,20241010,1.0,20251024,20241128,20250730,1925.7900000000002,2.3332676040000004,9,False,完成,20241010,0,0.028144239226033596,-0.012831479897348341,0.012996585828489504,-0.05218135158254922,-0.012544189193915423,0.07356715141146286,0.021372955979286568,-0.10179640718562877,-0.07648561577295332,
002537.SZ,20230920,6.0,20240919,20231009,20240731,73535.13,46.076903077999994,15,False,完成,20230920,0,0.02208201892744488,0.0,0.007737184252217588,-0.004629629629629761,-0.004228478772982047,0.038580246913580085,0.0803795072225797,0.02623456790123435,0.09298781996424088,
002537.SZ,20260606,0.01,,,,0.0,0.0,0,False,未实施,20260605,1,0.004909983633387682,-0.037459283387622055,-0.02083118841902909,-0.02931596091205213,-0.030225292595059794,-0.10912052117263837,-0.11209699870943068,0.01791530944625408,0.04003118255959737,
002540.SZ,20220429,2.0,20230428,20220513,20230228,5945.1711,3.2014761401,8,False,完成,20220429,0,0.04807692307692313,-0.00917431192660545,-0.01585880953330221,0.016055045871559592,0.01218831323668823,0.12844036697247696,0.08053394130384306,0.5506449792575023,0.4393915936516424,
