ts_code,t0,plan_amount_yi,exp_date,impl_first,impl_last,total_vol_wan,total_amt_yi,n_progress,stopped,outcome,days,ret,ex
300887.SZ,20230420,0.0,,20230628,20230628,2.4653,0.0049470347,2,False,完成,0,0.0,
300888.SZ,20210922,5.0,20220917,20210928,20220407,3637.8474000000006,27.669948753200003,10,False,完成,124,-0.2374055415617129,-0.15128496659310497
300888.SZ,20240130,2.0,20250129,20240202,20240429,1428.996,4.8485196576,4,False,完成,53,0.032153296524845665,-0.09479721103327421
300888.SZ,20260430,4.0,20270514,20260525,20260831,2693.8568,7.6550368416,6,False,完成,63,-0.015708556149732655,0.025346761075384583
300889.SZ,20230209,0.2,20240208,20230308,20231027,165.21,0.2263312,3,False,完成,155,0.021434303745026417,0.11128623205026389
300890.SZ,20221117,,20231116,20221223,20230628,434.01,1.69925618,7,False,完成,121,-0.008973080757726848,-0.05356540461128689
300891.SZ,20240228,0.3,20250228,20240327,20240731,664.6852,0.5024520484,4,False,完成,84,-0.019619655621993415,-0.0014750671262862003
300892.SZ,20230608,0.34,20240607,20231010,20240606,366.04560000000004,0.7352590999999999,7,False,完成,160,-0.4419753086419753,-0.4371355585710285
300894.SZ,20240720,,,20241021,20241021,151.64,0.0,2,False,完成,0,0.0,
300896.SZ,20230612,4.0,20240612,20230717,20231207,253.2245,9.4264817995,5,False,完成,97,-0.3562556773961445,-0.30342636628987163
300897.SZ,20240208,0.4,20250207,20240221,20240831,385.66839999999996,0.7790269668,6,False,完成,131,0.2736839562244824,0.3224143357143143
300898.SZ,20260707,0.25,20270707,20260709,20260713,163.8,0.301071,2,False,完成,2,0.010887316276537717,0.0426035476433726
300900.SZ,20240206,1.0,20250206,20240220,20250205,857.934,1.67786437,6,False,完成,231,0.48977187510189,0.34826380831154835
300901.SZ,20220826,0.6,20230825,20220915,20230920,2999.5125,2.7478861189000003,9,False,完成,247,0.04524913637346195,0.07596564245557946
300901.SZ,20250415,0.4,20260414,20250924,20260206,253.56,0.42602072209999997,4,False,完成,89,0.26666666666666683,0.20063460510981046
300902.SZ,20240205,0.6,20250222,20240401,20240606,214.6077,0.54737,4,False,完成,43,-0.14729366221103946,-0.1392989089895127
300903.SZ,20240205,0.4,20250205,20240220,20250126,1027.734,0.73109252,10,False,完成,229,0.39478260869565207,0.25331739694099653
300904.SZ,20240521,0.3,20250520,20240528,20240619,86.62,0.38127145,3,False,完成,15,-0.04842393787117416,-0.019567185363663198
300904.SZ,20250315,0.9,20260314,20250407,20260305,394.3,2.03972687,5,False,完成,220,0.2038461538461538,-0.09267602342579828
300906.SZ,20260724,0.58,20261024,20260730,20260812,667.73,1.7345267408000002,6,False,完成,9,0.1254032258064517,0.08491657110317452
300910.SZ,20240202,3.0,20250201,20240206,20240930,2146.6675,8.8894383013,6,False,完成,155,0.1268188456753394,-0.05792062222271799
300911.SZ,20221213,0.03,,20221226,20230309,60.5,0.177927475605,2,False,完成,47,-0.009939946158624924,-0.07356402144111263
300911.SZ,20240229,1.0,20250228,20240301,20240723,579.17,1.697949805,5,False,完成,96,0.09023489149879449,0.13198837723554924
300912.SZ,20240205,0.2,20240505,20240222,20240416,363.60999999999996,0.444378375,4,False,完成,36,-0.19620774938169838,-0.2012090309112865
300912.SZ,20250408,0.5,20250708,20250701,20250707,222.06,0.33356441,2,False,完成,4,0.013368983957219305,0.008881583838010743
300915.SZ,20240220,0.5,20250219,20240222,20240930,436.01000000000005,1.2867000003999998,6,False,完成,149,0.24390984334278465,0.11411676294133732
300918.SZ,20230921,0.6,20240920,20231023,20231107,1158.67,1.2870816368,3,False,完成,11,0.10752688172043001,0.06478801263656564
300919.SZ,20230825,2.9,20240824,20230825,20240229,1421.7372999999998,7.6310153522,6,False,完成,121,-0.12656595431098006,-0.1123996005552288
300919.SZ,20240424,0.75,,20240630,20240816,1789.9085,8.172323061,4,False,完成,35,-0.11197160374314297,-0.08484035640247001
300919.SZ,20241105,10.0,20251104,20241118,20250331,4375.5933,15.640482075199998,7,False,完成,88,-0.11608040201005021,-0.1192330764578381
300919.SZ,20250412,0.86,,20250430,20250731,7787.296,27.482158845900003,5,False,完成,62,0.08140727132908965,-0.007623345631971756
300921.SZ,20220922,0.6,20230921,20220927,20221231,145.52,0.2411032476,5,False,完成,63,0.011540680900173461,0.013048173084881043
300921.SZ,20230628,0.02,,20230922,20230927,155.72,0.3164780632,2,False,完成,3,-0.023765317489788385,-0.01587454827216317
300922.SZ,20240129,0.24,20240325,20240202,20240208,185.28,0.18605029,2,False,完成,4,-0.1660869565217391,-0.2055874868773444
300923.SZ,20220517,0.16,20230517,20220531,20220613,66.04,0.15830565,2,False,完成,8,0.04699738903394257,0.024766852545179407
300923.SZ,20231025,0.17,20241023,20231106,20231222,79.5,0.19388015,3,False,完成,34,-0.03983739837398381,0.00747782625580351
300925.SZ,20220318,0.4,20230316,20220411,20230315,1175.865,1.9460222091,10,False,完成,226,0.06187184548240654,0.030572295479470046
300925.SZ,20240202,0.5,20250201,20240205,20240731,1133.1599999999999,0.8687788438,3,False,完成,115,0.34433005836766317,0.23611378444912745
300932.SZ,20260702,0.8,20270701,20260714,20260807,953.3299999999999,0.80462449261,3,False,完成,18,0.058760683760683774,0.0660400248710662
300938.SZ,20231214,1.0,20241213,20231222,20240130,745.3851999999999,2.53104672,5,False,完成,26,-0.18218390804597695,-0.1578421969295375
300938.SZ,20240203,2.0,20250202,20240205,20240823,3602.4689000000008,10.25642606944,10,False,完成,132,-0.06476068821109737,-0.11462359358901886
300939.SZ,20240127,0.5,20250126,20240207,20240430,416.57579999999996,0.9937469613000001,4,False,完成,51,0.35117370892018784,0.23144168018744238
300941.SZ,20230118,0.5,20240117,20230217,20240110,515.7411999999999,1.1355644872,6,False,完成,220,0.007894736842105399,0.12919155098880553
300943.SZ,20231211,0.15,20241208,20240108,20241114,355.71,0.37585999999999997,6,False,完成,204,0.006848886905609142,-0.1398068350202254
300947.SZ,20231122,0.38,20241122,20231204,20231226,251.15,0.38717926,2,False,完成,16,-0.04040404040404044,0.0006544491450670709
300947.SZ,20240207,1.0,20240507,20240219,20240430,1662.9555,1.7492507954,6,False,完成,49,0.3472505091649696,0.2629479978488469
300947.SZ,20250407,0.6,20250707,20250630,20250707,162.255,0.39200042,2,False,完成,5,0.04479469099958511,0.036160634726860374
300948.SZ,20240220,0.2,20240520,20240228,20240515,416.69000000000005,0.40693738,5,False,完成,50,-0.020703933747411973,-0.07156919447062882
300951.SZ,20250313,0.6,20260313,20250327,20250429,455.014,1.3095083202,4,False,完成,22,-0.109854604200323,-0.086266361189126
300952.SZ,20241121,0.6,20251209,20241224,20250331,415.1322,1.0541269145999999,6,False,完成,62,0.30675675675675684,0.3293924381653852
300952.SZ,20250422,0.02,,20250509,20250820,193.1277,0.480685274,2,False,完成,72,0.0892236555714816,-0.033462320964895986
300953.SZ,20240206,1.2,20250206,20240221,20240930,1231.62,5.4908668644,7,False,完成,150,0.45798817731721786,0.2895134809899855
300957.SZ,20230830,3.0,20240830,20231030,20240731,2227.6854,14.9415645001,11,False,完成,184,-0.36514413967994874,-0.34725603056375853
300957.SZ,20260427,2.0,20270423,20260604,20260831,1209.13,3.9110824833,5,False,完成,58,-0.05761918689675327,-0.04072022402414788
300959.SZ,20240723,0.3,20250807,20240822,20240903,144.8,0.358241,3,False,完成,8,0.014210312626877775,0.030779769350595787
300959.SZ,20241112,0.6,20251112,20241216,20250117,67.57,0.33119,2,False,完成,23,0.2865710560625816,0.3439222706550471
300964.SZ,20221213,0.6,20240112,20221223,20240112,385.08000000000004,1.1706129600000001,6,False,完成,256,0.3926290094447229,0.47182370113131866
300966.SZ,20250221,0.3,20260220,20250325,20251017,241.55,0.47650375,5,False,完成,137,0.3310975609756097,0.16824299545223864
300967.SZ,20241220,0.4,20260110,20250117,20251231,1098.49,1.27214696,7,False,完成,231,0.6547966449845939,0.35166817262301153
300970.SZ,20240304,0.6,20250304,20240307,20240331,403.48,0.5110210829,3,False,完成,16,0.0838033843674455,0.07889763458177979
300971.SZ,20260423,0.8,20270421,20260617,20260731,432.12,0.844515694,4,False,完成,31,-0.12214498510427008,-0.05896441388152496
300973.SZ,20240129,1.0,20250129,20240219,20250117,861.979,2.9617840839999996,6,False,完成,225,0.15225436519853952,0.034507094068734645
300975.SZ,20230428,0.3,20240428,20231026,20240229,562.3729,0.41482866910000005,3,False,完成,83,-0.132665832290363,-0.14039574286880507
300976.SZ,20240126,0.02,,20240201,20240229,215.09179999999998,0.6640548362,3,False,完成,14,0.06342740762292709,-0.022781467790163767
300976.SZ,20240424,0.02,,20240508,20240716,18.75,0.046338195,2,False,完成,48,0.18301726506336058,0.24350376969249066
300976.SZ,20250408,0.5,20260407,20250815,20260131,177.78640000000001,1.0748804585,5,False,完成,112,0.023511755877938967,-0.08117139092960635
300980.SZ,20240205,0.6,20240505,20240207,20240419,1072.811,1.8249544971,6,False,完成,44,0.35777598710717173,0.25343086167958306
300981.SZ,20230912,0.13,20231227,20231009,20231227,76.2647,0.11483248,3,False,完成,57,-0.011780104712041939,0.05003288251875149
300981.SZ,20240228,0.13,20240614,20240315,20240613,318.681,0.38241816,5,False,完成,58,-0.09515717926932876,-0.08747456177639479
300982.SZ,20231211,2.0,20241209,20240103,20241204,1766.6729,4.066676328,8,False,完成,221,-0.38750946360974226,-0.45985141480979974
300984.SZ,20240219,0.2,20250219,20240228,20240930,286.64,0.5642527500000001,6,False,完成,145,0.38571303640020704,0.22845431572272168
300985.SZ,20240207,0.7,20250207,20240228,20250126,278.9466,0.6794712345,5,False,完成,223,-0.15410172855555193,-0.23076249016861816
300985.SZ,20250507,0.66,20260506,20250929,20251121,740.774,1.364697478,5,False,完成,33,-0.07581047381546124,-0.06914915499138574
300986.SZ,20240617,0.4,20250617,20240625,20250113,3051.91,2.2311316954000002,10,False,完成,136,0.6942771084337351,0.5813029485215451
300988.SZ,20260707,0.35,20270703,20260715,20260722,292.596,0.405280806,2,False,完成,5,0.10642857142857154,0.13176276160547018
300989.SZ,20240425,0.02,,20240430,20241106,382.6839,0.4333304499,6,False,完成,125,-0.04164451675175973,-0.12065721018583264
300992.SZ,20240208,1.0,20250223,20240301,20240606,1919.0100000000002,3.0821452196,8,False,完成,64,-0.0840282232200128,-0.0905697974083236
300993.SZ,20231221,0.6,20241221,20231229,20240227,1402.9769999999999,1.4391640868,4,False,完成,35,-0.08925318761384349,-0.10149901269252104
300995.SZ,20240208,0.2,20250207,20240226,20240805,145.81,0.2117782,3,False,完成,109,-0.003090478089589621,0.03744676506121203
300996.SZ,20240417,0.35,20250417,20240423,20240506,378.86,0.6031216771000001,3,False,完成,6,0.0743155149934811,0.03369829234439736
300997.SZ,20221107,1.0,20231122,20221208,20231121,2675.8,3.3623166515999996,8,False,完成,230,0.15470611647493837,0.20341602203298992
300997.SZ,20240207,2.25,20240507,20240208,20240930,9612.3262,12.716171854000002,14,False,完成,153,0.08682707097341247,-0.06646377708871287
300998.SZ,20240202,0.3,20250202,20240207,20250108,478.19,0.7089737256,5,False,完成,220,0.0758829347762846,-0.05750372708132612
301001.SZ,20240703,0.2,20250701,20250619,20250627,43.68,0.12990585,2,False,完成,6,0.056635388739946446,0.03746708852330416
301003.SZ,20240220,0.4,20250219,20240229,20240320,329.336,0.6723450851999999,3,False,完成,14,0.1285569105691058,0.1049153728011496
301004.SZ,20250917,,,20250917,20251219,702.5355999999999,4.1693141938,6,False,完成,61,-0.16045614188464674,-0.16350029281815504
301004.SZ,20260610,0.8,20270610,20260709,20260831,181.79000000000002,0.622625078,4,False,完成,31,0.1645161290322581,0.17920730356999193
301005.SZ,20230807,0.8,20240804,20230831,20240531,611.1916,1.75043172,10,False,完成,178,0.2808290155440414,0.2945480339145501
301005.SZ,20240622,0.06,,20240731,20240926,202.3322,0.4578316692,2,False,完成,39,-0.19294117647058806,-0.20966977195645053
301006.SZ,20240222,0.4,20250222,20240513,20250126,761.62,0.91003893,7,False,完成,175,0.08979945523749788,0.05475109097570097
301007.SZ,20250422,1.0,20260512,20251202,20251229,180.96,0.6782305000000001,2,False,完成,19,0.018162393162393098,0.0008129995455605776
301008.SZ,20240208,0.4,20250207,20240220,20240709,310.5,0.66037235,4,False,完成,94,0.22217256506978322,0.2070399337173383
301009.SZ,20240304,0.5,20250301,20240315,20241010,1215.74,1.10018101,4,False,完成,136,0.05036333721807096,-0.028301162691105275
301012.SZ,20240219,0.6,20250219,20240226,20240905,632.788,1.0527912,5,False,完成,132,0.17346506505661208,0.25288303503951437
301017.SZ,20240220,0.6,20240519,20240226,20240517,993.0292999999999,1.4479560554,5,False,完成,54,-0.18882466281310206,-0.23434788550103502
301019.SZ,20240207,1.0,20250206,20240305,20250206,498.7138,0.8243116198,5,False,完成,222,0.4218260814005492,0.3249413009170665
301021.SZ,20220517,0.1,20220901,20220715,20220831,14.01,0.05165763,2,False,完成,33,0.43787940105220535,0.4495198406052492
301021.SZ,20240219,0.2,20240518,20240510,20240517,80.07000000000001,0.12958217,2,False,完成,5,0.021726010863005296,0.021894752981312493
301023.SZ,20230106,0.39,20240106,20230314,20230612,337.575,1.3492162828,5,False,完成,60,-0.0066536199170845745,-0.0015839696899956346
301026.SZ,20240219,0.5,20240518,20240301,20240517,98.18,0.250838473,2,False,完成,50,0.0656354515050166,0.02272458878002892
301026.SZ,20260716,0.8,20261016,20260717,20260722,974.38,1.6688385540000001,4,False,完成,3,0.022339800117577857,-0.0048586173107879604
301030.SZ,20231116,0.8,20241116,20240202,20241031,385.1242,1.5074830956,7,False,完成,175,0.21312110726643585,0.009811689078742969
301031.SZ,20240709,0.4,20250709,20240716,20240731,36.71,0.28131433159999997,2,False,完成,11,0.08087104807060186,0.09468376500099507
301033.SZ,20240223,0.2,20250222,20240305,20240510,102.25,0.33330395,4,False,完成,43,0.2559618441971385,0.21345841412907496
301035.SZ,20241104,1.3,20251104,20241115,20241231,416.8642,2.0879680148,3,False,完成,32,-0.02501500900540332,-0.031134315996994455
301037.SZ,20240618,0.05,,20240710,20241128,691.1424,0.6055238270000001,5,False,完成,94,0.32163742690058483,0.1787404645107351
301041.SZ,20240311,0.6,20250309,20240410,20250218,442.33000000000004,0.98269779,8,False,完成,206,0.17490595801480402,0.06988836452602731
301042.SZ,20240207,0.8,20240507,20240307,20240416,453.0702,1.4413441654999999,4,False,完成,26,-0.04781771501925525,-0.041379246653018176
301047.SZ,20240203,2.0,20250219,20240222,20240705,1145.4978999999998,7.8218510000000006,7,False,完成,90,-0.10463799949311481,-0.09297541810916388
301047.SZ,20240717,4.0,20250801,20240820,20240930,1268.7669999999998,7.07437,5,False,完成,27,0.2824601366742596,0.10186762257293225
301050.SZ,20231108,3.0,20240506,20231204,20240229,942.97,5.0114054028,5,False,完成,56,-0.16386693017127785,-0.16171984017968621
301055.SZ,20240129,0.4,20250129,20240202,20240418,1475.1111,1.2759222631,5,False,完成,46,0.15506958250496994,0.025792172379047518
301057.SZ,20240207,0.3,20250206,20240219,20240531,422.312,0.480561358,6,False,完成,69,0.23720472440944884,0.1665553827781019
301059.SZ,20240207,0.15,20240807,20240222,20240301,176.958,0.154889174,2,False,完成,6,0.0752427184466018,0.061509187240068375
301059.SZ,20260703,0.25,20270703,20260706,20260710,191.45,0.2295458,2,False,完成,4,0.024590163934426368,0.0361475146140402
301060.SZ,20231116,0.3,20241111,20231208,20241031,799.64,1.00225409,7,False,完成,214,-0.2766407904022583,-0.34506916271567944
301063.SZ,20240208,0.5,20250207,20240219,20240731,883.4064000000001,1.2963406304,7,False,完成,111,0.15539605851874883,0.1443068878809748
301063.SZ,20241010,0.07,20250109,20241008,20241231,233.7666,0.3526638394,4,False,完成,60,-0.13929539295392945,-0.10385504400977597
301065.SZ,20240206,1.0,20250206,20240220,20240430,913.0204999999999,1.5870615254999998,5,False,完成,48,0.29233870967741926,0.21654456649747056
301066.SZ,20221124,0.4,20231123,20221226,20231122,1429.6039999999998,1.698915582,9,False,完成,219,0.36682926829268303,0.37668732484651146
301067.SZ,20240206,0.4,20250206,20240415,20250206,354.17,0.69036726,7,False,完成,195,0.5811102668827235,0.47800505093782
301068.SZ,20240206,0.2,20250206,20240208,20240221,132.9932,0.2759140968,2,False,完成,3,0.18508026440037795,0.1509238980084584
301070.SZ,20241119,0.4,20251119,20241231,20250430,84.91,0.4653952082,5,False,完成,78,-0.004322766570605263,0.01776216932567598
301072.SZ,20240221,0.15,20240821,20240510,20240820,187.75,0.37125951,4,False,完成,71,-0.18395663742198365,-0.10200497913807527
301075.SZ,20240205,0.3,20240505,20240304,20240430,309.43,0.6204011864,4,False,完成,39,0.02362204724409467,0.0020212472911871338
301077.SZ,20241029,1.0,20251113,20241126,20250114,1002.6474000000001,2.5868232382,5,False,完成,34,0.09531374106433677,0.10167323483106983
301078.SZ,20230826,0.12,,20230828,20231107,1199.03,1.068510396,4,False,完成,45,-0.08618899273104885,-0.07382460943398739
301078.SZ,20231116,0.5,20241116,20231222,20240229,605.24,0.45028002,4,False,完成,42,-0.1098765432098765,-0.13951493806052429
301078.SZ,20240425,0.02,,20240630,20240731,799.45,0.52983327,3,False,完成,23,0.0652173913043479,0.07560351254365849
301078.SZ,20240816,0.1,,20240831,20241105,1018.8119999999999,0.6632231676,3,False,完成,40,1.1782542491937735,0.8278975800788841
301079.SZ,20240403,,,20240708,20240911,123.2825,0.10367738,3,False,完成,47,0.17978458989229495,0.26675998207867346
301080.SZ,20230718,0.3,20240117,20230811,20240117,51.04,0.30999863899999996,4,False,完成,106,-0.2562081784386617,-0.16285860573769695
301080.SZ,20240830,0.4,20250920,20241009,20250831,198.51000000000002,0.93253383,7,False,完成,220,1.044685875576186,0.7271814171960012
301085.SZ,20240220,0.5,20240820,20240226,20240429,73.6,0.3513267548,3,False,完成,43,0.03966005665722383,-0.005766779864857741
301086.SZ,20250428,0.3,20260428,20250814,20250909,57.2,0.32916109,3,False,完成,18,0.08882469759884448,0.04854393638453258
301086.SZ,20260721,0.5,20261021,20260723,20260911,50.161,0.6692645392000001,3,False,完成,36,0.28391304347826085,0.2801706490864069
301087.SZ,20221230,2.0,20231229,20230106,20231130,2208.2392999999997,8.1927906646,7,False,完成,217,0.07212934239790814,0.11741269750908478
301087.SZ,20240126,1.0,20250125,20240129,20240331,175.65,0.5688877115000001,3,False,完成,38,0.03198757763975135,-0.021563869476205588
301087.SZ,20240429,0.04,,20240430,20241231,447.6336,1.4906988599000002,4,False,完成,164,-0.019273409622246662,-0.09152766898903264
301087.SZ,20260414,2.0,20270414,20260415,20260430,568.79,3.123517305,3,False,完成,11,-0.08333333333333337,-0.10227001460441165
301087.SZ,20260627,2.0,,20260723,20260902,1248.05,6.5352181287999995,8,False,完成,25,-0.10346798780487798,-0.12098722727967426
301090.SZ,20241029,1.1,20251114,20241225,20250531,2347.2271,1.6643464621000001,7,False,完成,101,0.0027662517289073207,0.01650481559135808
301090.SZ,20250607,0.25,,20250630,20251031,2997.0840999999996,2.0357347824,5,False,完成,83,0.007968127490039834,-0.1221098408990724
301092.SZ,20240206,0.2,20250206,20240228,20240531,86.22,0.19109696,3,False,完成,62,0.26338851022395326,0.21060662011456377
301093.SZ,20230403,2.0,20240526,20230605,20240311,2996.415,9.4678664162,10,False,完成,185,-0.194200706441911,-0.15113686375620694
301093.SZ,20240729,0.8,20250819,20240826,20241028,1171.3899999999999,2.309271519,6,False,完成,38,0.2951871657754013,0.11324906004869462
301093.SZ,20250624,2.0,20260711,20250815,20260616,802.3581,2.9093490589,4,False,完成,199,3.492450240219629,3.058650310994751
301095.SZ,20240402,1.6,20250402,20240419,20240930,1223.6954999999998,5.5306342356,7,False,完成,110,0.0280717393907286,-0.05550407203777108
301096.SZ,20230824,0.5,20240824,20230913,20231220,255.75,1.6414694199999997,5,False,完成,64,-0.006136950904392702,0.0695325882122324
301097.SZ,20240208,0.6,20250207,20240307,20240731,625.44,2.535899809,8,False,完成,98,-0.05722814971883827,-0.02878795236307008
301097.SZ,20260112,1.2,20270111,20260317,20260630,670.0914,3.1640125273999997,6,False,完成,70,-0.1306892813576307,-0.14013524984875003
301098.SZ,20240205,0.45,20250205,20240208,20240926,1127.075,0.824764998,5,False,完成,151,0.13231471413037288,0.08135808697322333
301099.SZ,20240206,0.5,20250206,20240227,20240416,114.5,0.422562255,4,False,完成,33,-0.1663190823774765,-0.16398676935550294
301099.SZ,20250217,2.4,20260217,20250220,20250704,1963.4995,7.7648791012,8,False,完成,91,0.0025723472668810476,-0.03251905001600486
301101.SZ,20231026,0.3,20241025,20231121,20231225,92.7582,0.35586213359999996,3,False,完成,24,0.03881401617250657,0.09188633532531787
301102.SZ,20250520,2.0,20260519,20250728,20260512,3451.3935,3.9122707793000004,8,False,完成,188,-0.040587219343696135,-0.180943036285247
301103.SZ,20231121,1.2,20241121,20231207,20240619,1212.8354,3.0254429100999998,9,False,完成,126,-0.28064,-0.2929969164199483
301107.SZ,20240205,0.4,20250205,20240220,20250108,629.99,1.4726491704000002,10,False,完成,217,0.24564312544414735,0.12708654592165258
301108.SZ,20240224,0.4,20240913,20240410,20240903,276.998,0.701284918,7,False,完成,100,-0.16673419927982203,-0.10003788487702747
301109.SZ,20250422,3.0,20260418,20250804,20260331,4334.5723,6.696335726599999,4,False,完成,157,0.15848527349228614,0.06663907279701209
301110.SZ,20240207,0.4,20250207,20240307,20240430,100.47999999999999,0.35330428,3,False,完成,36,0.25700655933214067,0.22566131896686903
301110.SZ,20260709,0.3,20270108,20260713,20260911,116.89,0.40129848199999996,3,False,完成,44,-0.0099125364431486,-0.0033723900899260695
301115.SZ,20231215,0.6,20241213,20231225,20240229,814.2555,1.331176654,6,False,完成,41,-0.08750719631548654,-0.11666856833745154
301115.SZ,20240304,0.6,20250304,20240312,20240331,19.5,0.03154912,2,False,完成,13,-0.016493585827733526,-0.011717616092189798
301115.SZ,20240427,0.01,,20240430,20240718,874.4000000000001,1.35920978,5,False,完成,53,-0.18908732668209194,-0.1543067786354695
301115.SZ,20240724,0.0,,20240809,20241009,63.86600000000001,0.077584358,4,True,停止,36,0.1578947368421053,0.01695737819874399
301115.SZ,20260723,0.2,20261023,20260724,20260831,191.067,0.2928308748,4,False,完成,23,0.3066216786166174,0.26665538476873274
301116.SZ,20240219,1.0,20240818,20240222,20240731,2619.2215,2.4738571719999998,7,False,完成,108,0.07609860664523027,0.09426403427383412
301120.SZ,20231109,0.45,20241109,20231116,20240229,825.4749999999999,0.914938966,5,False,完成,68,-0.2872516556291391,-0.2787997439503569
301121.SZ,20240205,0.3,20240503,20240208,20240430,219.82,0.57064032,4,False,完成,50,0.6087883959044367,0.48498950969544086
301123.SZ,20240207,1.0,20250207,20240229,20250115,1536.5500000000002,2.5417113799999997,8,False,完成,215,0.3915873005315531,0.30019281634546524
301125.SZ,20240226,0.1,20240526,20240305,20240331,54.22,0.07356984,2,False,完成,18,0.12718964204112715,0.12964560195772767
301126.SZ,20240329,0.15,20250415,20240604,20240821,242.23000000000002,0.22121033,3,False,完成,55,-0.0940695296523516,-0.01966417118213315
301127.SZ,20231211,1.0,20240611,20231214,20240331,1294.3609999999999,1.3100163692,5,False,完成,69,-0.18635170603674545,-0.20833888291305658
301127.SZ,20250715,0.01,,20250831,20251125,1856.4071,2.7282573558,3,False,完成,56,-0.07300275482093666,-0.07589999937446723
301129.SZ,20230929,0.12,20240928,20231026,20231229,66.52000000000001,0.17739333,4,False,完成,46,-0.00856291883842153,-0.004109052579747363
301129.SZ,20240813,0.0,,20241028,20241028,41.96,0.04466380899999999,2,False,完成,0,0.0,
301130.SZ,20240205,1.0,20250223,20240229,20241008,3550.407,8.1701886858,12,False,完成,145,0.4175590532345663,0.22477326163858868
301130.SZ,20260122,0.5,20270122,20260302,20260313,190.8,0.58921998,3,False,完成,9,0.024611398963730657,0.04641294191392453
301135.SZ,20240123,0.4,20250123,20240124,20240206,638.0314,1.1253534949,5,False,完成,9,-0.2836633663366336,-0.27562918502612377
301135.SZ,20240208,0.4,20250208,20240219,20240229,73.31,0.12451103520000001,2,False,完成,8,0.15693430656934293,0.11678839476165104
301135.SZ,20240422,0.08,,20240430,20250207,545.58,0.9409851283,6,False,完成,185,0.27105724038984813,0.19455445681619032
301135.SZ,20250429,0.01,,20250526,20260428,663.57,1.7784187491,10,False,完成,225,-0.05463415921209436,-0.22425389515047722
301148.SZ,20240312,0.2,20250311,20240326,20240731,129.3,0.2141109,4,False,完成,85,-0.07905938317136085,-0.04999930073986292
301150.SZ,20230515,3.0,20240513,20230628,20240220,1558.2038,6.3698380725,7,False,完成,156,-0.3610503282275712,-0.30275787324846903
301150.SZ,20240702,0.27,20241227,20241202,20241227,59.0024,0.1433901084,2,False,完成,19,-0.10848678943154522,-0.11796782000032491
301152.SZ,20231209,1.3,20241225,20240129,20241219,1679.3400000000001,4.557189351,12,False,完成,214,0.32299340829778966,0.13193576103922577
301156.SZ,20240209,1.2,20250226,20240313,20250214,2387.9115,3.3999932318000003,11,False,完成,222,0.22286974626141998,0.1121959930142229
301158.SZ,20240208,0.5,20250207,20240223,20240530,950.64,1.25961936,6,False,完成,64,0.08928336104922985,0.058702454451421415
301160.SZ,20240124,1.0,20250124,20240202,20240229,542.5185,1.63786744,4,False,完成,13,0.13994073098452398,0.032183998898258404
301160.SZ,20240718,1.0,20250718,20240722,20240831,427.23019999999997,1.41717664,4,False,完成,29,0.0,0.04292473804402208
301161.SZ,20250224,0.2,20260224,20250305,20250317,88.8,0.20969968,2,False,完成,8,0.0238297872340425,-0.0013208166270942678
301161.SZ,20260721,0.3,20270721,20260722,20260731,110.76,0.28265485,2,False,完成,7,-0.039074960127591596,-0.030356215621366922
301166.SZ,20240302,0.5,20250228,20240327,20250124,477.62,1.3255671700000002,11,False,完成,203,-0.057903495260084537,-0.13306194597651155
301166.SZ,20250414,0.3,20260513,20251014,20260331,103.46000000000001,0.31211352000000003,5,False,完成,112,-0.010502133245815504,-0.017273165092473453
301166.SZ,20260528,0.3,20270526,20260602,20260731,46.45,0.12150932,3,False,完成,36,-0.10178571428571426,-0.044868516086700394
301168.SZ,20231206,0.4,20241205,20231218,20240604,206.2372,0.71855866,4,False,完成,109,-0.07130681818181817,-0.1194946865384211
301169.SZ,20240606,0.3,20250621,20240718,20241111,57.2938,0.2271709152,3,False,完成,75,0.5083251714005879,0.29406346566793107
301171.SZ,20240425,0.2,20250424,20240625,20240831,143.54000000000002,0.19750328,3,False,完成,48,-0.035075161059412996,0.001516600913761934
301173.SZ,20260610,0.5,20270610,20260624,20260731,262.44730000000004,0.7920881614,4,False,完成,27,-0.07080200501253131,-0.003262519537383768
301176.SZ,20240206,0.8,20250205,20240221,20250107,977.0518000000001,1.0725319756,4,False,完成,215,0.6282828282828283,0.487777129393445
301178.SZ,20230202,0.5,20240201,20230427,20240131,246.42000000000002,0.6787307487,4,False,完成,187,-0.14836791924867487,0.003520243501732967
301178.SZ,20240205,0.3,20250205,20240206,20240229,96.068,0.1612313585,2,False,完成,11,0.246385193753615,0.1530934126005834
301178.SZ,20240429,,,20241031,20241127,88.384,0.1708535776,2,False,完成,19,0.13440672033601686,0.12413999644569729
301179.SZ,20231107,1.2,20241106,20231121,20240416,2093.8419999999996,5.03858972,8,False,完成,96,-0.28481714074621356,-0.2703414492333994
301181.SZ,20240313,0.3,20250329,20240417,20250325,840.9562999999999,1.679773559,12,False,完成,226,0.2409024745269288,0.13095269742817006
301186.SZ,20251029,0.5,20261027,20260622,20260731,263.188,0.8683165508,3,False,完成,29,-0.28133431444689727,-0.2192928646545126
301187.SZ,20240208,0.3,20250208,20240229,20240314,195.69,0.32608087399999997,2,False,完成,10,0.08971962616822426,0.08144775584828934
301188.SZ,20240116,0.6,20250116,20240130,20240607,1023.6,1.4590570962,5,False,完成,82,-0.007190006851077846,-0.07901723485506518
