ts_code,t0,plan_amount_yi,exp_date,impl_first,impl_last,total_vol_wan,total_amt_yi,n_progress,stopped,outcome,base_date,gap_cal_days,d0,d1,ex1,d5,ex5,d20,ex20,d60,ex60
300582.SZ,20220330,0.0,,,,0.0,0.0,0,False,未实施,20220330,0,0.07092198581560294,0.008660213958227247,0.013124156370768691,-0.0789607743250128,-0.07478426948169759,-0.3886907794192562,-0.3446474238331144,-0.22335684022002877,-0.25352576258898474
300582.SZ,20220628,,,,,0.0,0.0,0,False,未实施,20220628,0,0.031957390146471365,-0.039999999999999925,-0.026379695100221978,-0.05354838709677412,-0.05210672730586985,-0.06967741935483873,-0.03227226668982763,-0.21935483870967742,-0.1462200628953203
300582.SZ,20230626,0.0,,,,0.0,0.0,0,False,未实施,20230626,0,-0.041880969875091933,0.004601226993865115,-0.007627378685918673,0.03527607361963203,0.00548258364007248,-0.008435582822085785,-0.012679256588912446,-0.043711656441717706,-0.03615938368189742
300587.SZ,20240427,0.13,,,,0.0,0.0,0,False,未实施,20240426,1,0.024390243902439268,0.13571428571428568,0.12680983285331293,0.15238095238095228,0.13770430914203402,0.12857142857142856,0.1204520361073218,-0.08571428571428574,-0.021770602140885442
300587.SZ,20250426,0.1,,,,0.0,0.0,0,False,未实施,20250425,1,-0.016563146997929712,-0.008421052631578996,-0.006417248312449941,0.027368421052631486,0.012736989258566034,0.2021052631578948,0.18595500956802535,0.5366242426836052,0.40422977599802135
300587.SZ,20250426,0.13,,,,0.0,0.0,0,False,未实施,20250425,1,-0.016563146997929712,-0.008421052631578996,-0.006417248312449941,0.027368421052631486,0.012736989258566034,0.2021052631578948,0.18595500956802535,0.5366242426836052,0.40422977599802135
300587.SZ,20260428,1.74,,,,0.0,0.0,0,False,未实施,20260428,0,-0.021172638436482094,0.01830282861896837,0.011143868742399254,0.07487520798668879,0.04882204487000563,-0.1564059900166389,-0.15431838689083355,-0.23960066555740422,-0.18860223951071586
300592.SZ,20250408,1.0,20260408,,,0.0,0.0,0,False,未实施,20250408,0,0.03991811668372591,0.04330708661417315,0.029799005997450445,0.24999999999999978,0.20328724758369288,0.09448818897637801,0.030151846487823875,0.10433070866141736,0.00017257264563785846
300595.SZ,20211231,0.0,,,,0.0,0.0,0,False,未实施,20211231,0,-0.019148572405539466,-0.0202196269827436,-0.018211016323154583,-0.0854104932891755,-0.07363766115250936,-0.3411190517692174,-0.3007371055457312,-0.38556736970542094,-0.31888317123887644
300595.SZ,20230109,0.0,,,,0.0,0.0,0,False,未实施,20230109,0,0.009280089988751294,0.01866815268877131,0.020782073124314016,0.07773753134577888,0.06053859737879841,0.03427138478684877,0.00023549828223834446,0.005851212036779074,-0.03588336392534053
300595.SZ,20240110,0.01,,,,0.0,0.0,0,False,未实施,20240110,0,0.0044031311154597574,0.03214807598636149,0.028948672827254107,-0.024841695080370152,-0.009669592070468913,-0.003409644422795899,0.013497832912606533,-0.16268874817340473,-0.2118956732078915
300595.SZ,20240427,0.12,,,,0.0,0.0,0,False,未实施,20240426,1,0.022071307300509213,0.05980066445182741,0.05149140465176805,0.06423034330011079,0.05067638005525166,0.0029569293656199758,-0.0042587423481526,-0.12374267811975037,-0.0624586396143908
300595.SZ,20250426,0.08,,,,0.0,0.0,0,False,未实施,20250425,1,0.0027247956403269047,-0.013586956521739135,-0.011593591573630158,0.028532608695652106,0.013884596936945659,0.03187736799400387,0.018014121839526887,0.2428022007302535,0.1357232350398554
300595.SZ,20260423,0.08,,,,0.0,0.0,0,False,未实施,20260423,0,0.005625879043600568,0.004895104895104696,0.008183187168343098,0.00839160839160824,0.0037546580182608036,-0.13764727596581683,-0.1484902869082726,-0.22098685126150364,-0.1754155823794329
300603.SZ,20211027,0.39,,,,0.0,0.0,0,False,未实施,20211027,0,-0.09407665505226492,-0.007692307692307554,0.0046857021728730075,0.025641025641025772,0.04433555164386416,0.10256410256410264,0.09323547827782441,0.5769230769230773,0.5801355517290787
300603.SZ,20230428,0.0,,,,0.0,0.0,0,False,未实施,20230428,0,0.06353591160221006,-0.0060606060606061,-0.014124978822099399,0.006060606060605878,0.007310622838812453,0.05627705627705604,0.09540588782934467,-0.013852813852813894,0.0004005571873670899
300604.SZ,20211201,0.0,,,,0.0,0.0,0,False,未实施,20211201,0,-0.012082444918265711,-0.013669064748201398,-0.012827443488755086,0.07086330935251794,0.05299907961360817,-0.020683453237409943,-0.026159920657810698,-0.26690647482014385,-0.1843996393390489
300605.SZ,20210518,0.01,,,,0.0,0.0,0,False,未实施,20210518,0,-0.014234875444839923,-0.006317689530685899,-0.0012092167513162444,0.009927797833934937,-0.004828374237766164,0.12454873646209408,0.12796400191219592,0.2378661268328135,0.23660223270046665
300605.SZ,20210518,0.04,,,,0.0,0.0,0,False,未实施,20210518,0,-0.014234875444839923,-0.006317689530685899,-0.0012092167513162444,0.009927797833934937,-0.004828374237766164,0.12454873646209408,0.12796400191219592,0.2378661268328135,0.23660223270046665
300605.SZ,20220122,0.0,,,,0.0,0.0,0,False,未实施,20220121,1,0.07538940809968842,-0.02491309385863283,-0.025338395058066454,-0.0822711471610661,-0.03828047312160543,0.06836616454229438,0.0903939575997168,-0.3829663962920047,-0.24697775326657279
300606.SZ,20220421,0.0,,,,0.0,0.0,0,False,未实施,20220421,0,0.03240152477763658,0.01846153846153853,0.016115221511521893,-0.07076923076923092,-0.03818964958118909,0.023384615384615337,0.026344036590342013,0.18887249736564793,0.10795889136801895
300607.SZ,20211209,0.0,,,,0.0,0.0,0,False,未实施,20211209,0,0.008301404853128913,0.0037998733375552707,0.005632414568083277,0.03166561114629518,0.031111237165639904,0.046231792273590866,0.07355961357039842,-0.19442685243825208,-0.10600307854133373
300607.SZ,20220218,0.01,,,,0.0,0.0,0,False,未实施,20220218,0,-0.002960769800147922,0.031922791388270255,0.031965657450694795,0.03563474387527821,0.047442531412416944,-0.08834446919079464,-0.021132780907122006,-0.21677802524127698,-0.13110460853342365
300609.SZ,20230422,0.13,,,,0.0,0.0,0,False,未实施,20230421,1,-0.05826499784203709,-0.0508707607699358,-0.04338169889490451,0.0705774518790101,0.06348474554178307,0.005499541704858002,0.03577924167790636,0.19615032080659933,0.24656497551955647
300617.SZ,20230601,0.0,,,,0.0,0.0,0,False,未实施,20230601,0,-0.00026525198938998074,0.017511276200583792,0.009499222354416803,-0.026532236667551112,-0.029243697106238198,0.07269832846909008,0.05968944628253259,-0.08118864420270622,-0.04975793068073764
300620.SZ,20210315,0.0,,,,0.0,0.0,0,False,未实施,20210315,0,0.003798947983635337,0.027074235807860392,0.019091878015414343,0.03959243085880648,0.032499589279485264,0.013100436681222627,0.020102748084342315,0.24305980584304687,0.18426050940169936
300622.SZ,20240403,0.01,,,,0.0,0.0,0,False,未实施,20240403,0,-0.0378922439313204,-0.03384615384615386,-0.026793289105271456,-0.046769230769230674,-0.031040579838224613,-0.015999999999999903,-0.034615097850399956,-0.24230853761622984,-0.2136849988657873
300623.SZ,20220111,0.01,,,,0.0,0.0,0,False,未实施,20220111,0,-0.015769626328419717,0.011842563566701436,0.0034069984611246884,0.030999651689306962,0.030285299087896345,-0.06617903169627304,-0.03329496163423562,-0.18634622082897945,-0.10012875261691634
300623.SZ,20230222,0.0,,,,0.0,0.0,0,False,未实施,20230222,0,-0.00583221175414983,0.002256317689530718,0.0033754075768039904,0.00902527075812265,0.002567181833221799,0.03339350180505396,0.04143098836044401,-0.14711191335740081,-0.13531273285840684
300623.SZ,20230708,0.0,,,,0.0,0.0,0,False,未实施,20230707,1,-0.01547491995731054,0.0021680216802169028,-4.878176986067295e-05,0.01680216802168033,0.0038971986908640233,0.027642276422764178,-0.0009468872111147997,-0.0628726287262873,-0.03270744640376988
300623.SZ,20240206,0.01,,,,0.0,0.0,0,False,未实施,20240206,0,0.1665116279069767,0.03269537480063778,0.01802091018946772,0.06937799043062198,0.010864051297265975,0.20334928229665072,0.10279513087753034,0.2679425837320575,0.1336599587930667
300625.SZ,20221214,,,,,0.0,0.0,0,False,未实施,20221214,0,-0.0008710801393727596,0.011333914559720881,0.013848167772698261,-0.052310374891020084,-0.01891872984198506,-0.02005231037489108,-0.016002230737734546,0.03487358326067991,0.01872108967578634
300638.SZ,20230706,0.16,,,,0.0,0.0,0,False,未实施,20230706,0,0.007488986784141005,-0.021425448185395823,-0.01868081865678506,-0.017052907739396717,-0.026439085462025225,-0.03760384783559245,-0.059573837849823286,-0.1442938347179712,-0.11813152168972174
300638.SZ,20260331,,,,,0.0,0.0,0,False,未实施,20260331,0,-0.030350194552529075,0.008025682182985605,-0.006447113747463207,0.01805778491171739,-0.00822494136344043,-0.09711075441412531,-0.14451450474027183,-0.24931100241206128,-0.28644517989190343
300640.SZ,20211021,0.2,20221021,,,0.0,0.0,0,False,未实施,20211021,0,-0.0362976406533575,0.015065913370998052,0.018516754343720354,-0.04143126177024481,-0.02062572681795327,0.20338983050847448,0.22870804133226086,0.3201506591337102,0.3477166708922581
300642.SZ,20211027,0.0,,,,0.0,0.0,0,False,未实施,20211027,0,-0.12492581602373898,-0.039674465920650936,-0.027695400327623965,-0.0549338758901321,-0.03770800173934774,0.03967446592065138,0.03087794111991138,0.12682265174635488,0.12911819135290936
300642.SZ,20250408,0.4,20260408,,,0.0,0.0,0,False,未实施,20250408,0,0.030603804797353362,0.029695024077046384,0.016363183841004103,0.07223113964686978,0.032161645439366726,0.108346709470305,0.04319573368569318,0.2079308383120988,0.09400135725377523
300664.SZ,20230427,0.19,,,,0.0,0.0,0,False,未实施,20230427,0,0.0,0.014981273408239737,0.003561707655536317,0.10861423220973765,0.08491229090331998,0.09176029962546806,0.1126429312473376,0.12220599495568485,0.1463526381922886
300664.SZ,20231027,0.0,,,,0.0,0.0,0,False,未实施,20231027,0,-0.008726003490401424,-0.007042253521126862,-0.008280906572245561,-0.010563380281690127,-0.014811777807761994,0.0,-0.007625029854766541,-0.16021126760563398,-0.08055564266303072
300664.SZ,20240828,,,,,0.0,0.0,0,False,未实施,20240828,0,-0.03529411764705892,0.004878048780487809,0.00997639427516539,-0.00010090832737585931,0.01898685190890914,0.12117398150420478,0.03035544529617895,0.5716235723072185,0.34057723138629803
300666.SZ,20221027,0.03,,,,0.0,0.0,0,False,未实施,20221027,0,-0.02506782419967457,0.0014470169189670923,0.024449700815057263,0.003116651825467498,-0.0018700779144967816,-0.101513802315227,-0.13246083050922364,-0.1524933214603741,-0.2256740249060396
300666.SZ,20230731,0.0,,,,0.0,0.0,0,False,未实施,20230731,0,0.0148593107809043,-0.0001557632398755393,-0.0001282678593096387,-0.00031152647975074554,0.006480436984457993,-0.15887850467289721,-0.10665078126238658,-0.034267912772585674,0.05283347307095543
300666.SZ,20241024,0.0,,,,0.0,0.0,0,False,未实施,20241024,0,0.062231759656652175,-0.00649350649350644,-0.012346032106053895,-0.024098124098124063,-0.0239677687620784,0.09292929292929308,0.0636989159511343,0.0049062049062049695,0.016822315793092013
300672.SZ,20231228,0.06,,,,0.0,0.0,0,False,未实施,20231228,0,0.04681915654038593,0.006145442130419898,-0.0006969364936000311,0.1614885626493685,0.17160790902708567,-0.04250597473540452,-0.02787132143585125,-0.12410378968931368,-0.1590200834431873
300674.SZ,20220331,0.07,,,,0.0,0.0,0,False,未实施,20220331,0,0.02625698324022352,0.00925421883505706,-0.00012706021207942175,-0.0849210669569952,-0.06033973585598018,-0.2052259118127382,-0.15744136119719299,-0.15262944022326674,-0.18650647993499314
300674.SZ,20230331,0.8,,,,0.0,0.0,0,False,未实施,20230331,0,0.018630136986301338,0.027972027972027913,0.02063245346218623,0.052178590640129086,0.03869133901570776,-0.002151694459386788,-0.025262420085550574,-0.045280110079441216,-0.03677903502049851
300677.SZ,20210526,0.0,,,,0.0,0.0,0,False,未实施,20210526,0,0.025724874645737694,0.016790648246546303,0.012425311307908915,-0.19149840595111578,-0.19234821036838312,-0.27658519305703155,-0.27116907518496136,-0.25618136733970953,-0.2287508930315848
300677.SZ,20230622,0.19,,,,0.0,0.0,0,False,未实施,20230621,1,-0.011520737327188946,-0.006993006993006867,0.007909320687676802,0.025641025641025772,0.024308166678257415,0.007459207459207473,0.017049890167595505,0.022843822843822803,0.049141307203301565
300677.SZ,20230622,0.0,,,,0.0,0.0,0,False,未实施,20230621,1,-0.011520737327188946,-0.006993006993006867,0.007909320687676802,0.025641025641025772,0.024308166678257415,0.007459207459207473,0.017049890167595505,0.022843822843822803,0.049141307203301565
300677.SZ,20230622,0.09,,,,0.0,0.0,0,False,未实施,20230621,1,-0.011520737327188946,-0.006993006993006867,0.007909320687676802,0.025641025641025772,0.024308166678257415,0.007459207459207473,0.017049890167595505,0.022843822843822803,0.049141307203301565
300677.SZ,20240720,0.2,,,,0.0,0.0,0,False,未实施,20240719,1,-0.029245947850598975,-0.024319419237749496,-0.01836402013947558,-0.06823956442831214,-0.0387769360934439,-0.04174228675136116,-0.00750481250220103,-0.011978221415607893,-0.10325465487980401
300682.SZ,20210809,0.01,,,,0.0,0.0,0,False,未实施,20210809,0,-0.024557956777996104,-0.006545820745216369,-0.01647945940550699,-0.010574018126888185,-0.016962293096282166,-0.04179254783484376,-0.07545135506625278,0.6681772406847939,0.6692152715050772
300682.SZ,20230520,0.02,,,,0.0,0.0,0,False,未实施,20230519,1,-0.010945709281961369,0.005754758742806398,0.0018104490650983074,-0.06861443116423194,-0.04801875905937758,0.08322266489597152,0.08660059801749198,-0.06994245241257191,-0.038503239996018235
300684.SZ,20210827,0.0,,,,0.0,0.0,0,False,未实施,20210827,0,0.02400000000000002,-0.04062500000000013,-0.04225502465356368,-0.14765625000000004,-0.16183392890170045,-0.2656250000000001,-0.2819469728535894,-0.16210937500000022,-0.17192045845027415
300684.SZ,20211026,0.0,,,,0.0,0.0,0,False,未实施,20211026,0,0.03440233236151613,-0.031567080045095786,-0.021961739058504515,-0.04509582863585104,-0.02003322862639967,0.19503945885005636,0.19788573952673394,0.08906426155580616,0.10114133786159352
300684.SZ,20211220,0.0,,,,0.0,0.0,0,False,未实施,20211220,0,-0.012446146481570275,0.012603005332040729,0.003797657605507654,0.051866214251090836,0.045358269042504284,-0.06689287445467762,-0.06070141646443705,-0.21037324285021808,-0.12953238455153726
300691.SZ,20211026,0.0,,,,0.0,0.0,0,False,未实施,20211026,0,-0.04591532498509232,-0.026874999999999982,-0.017223120912688628,0.04249999999999998,0.06986165711008208,0.5487500000000001,0.5524387294100284,0.3187500000000001,0.3333741548276543
300691.SZ,20230829,0.01,,,,0.0,0.0,0,False,未实施,20230829,0,0.12366603892027617,0.02067039106145252,0.020263442202774984,0.02290502793296101,0.016911454362081635,0.0016759776536312554,0.01252945212922918,0.15139664804469288,0.19491163613679352
300707.SZ,20210716,0.0,,,,0.0,0.0,0,False,未实施,20210716,0,0.020384391380314115,-0.0005707762557075613,-0.0005195781075041372,-0.003424657534246367,-0.006538284971406738,0.08162100456621002,0.08869736063137434,-0.15981735159817334,-0.17240891442548556
300707.SZ,20230713,0.0,,,,0.0,0.0,0,False,未实施,20230713,0,0.11730205278592365,0.018897637795275646,0.01851332876908285,-0.08818897637795275,-0.06892643694150624,-0.24304461942257216,-0.2472496509646961,-0.13385826771653542,-0.09224079185127587
300707.SZ,20260424,,,,,0.0,0.0,0,False,未实施,20260424,0,-0.07183364839319473,0.042769857433808456,0.04112550246064384,0.031228784792939557,0.011330544099211082,-0.10930074677528856,-0.11230900482919359,-0.26330627035966203,-0.22470734527158898
300715.SZ,20211125,0.01,,,,0.0,0.0,0,False,未实施,20211125,0,0.0021108179419524475,0.029489204844655337,0.035292039204479764,0.00526592943654558,0.008175258821002007,-0.04581358609794606,-0.061307602151068674,-0.15481832543443907,-0.12230489477132733
300723.SZ,20220421,0.07,,,,0.0,0.0,0,False,未实施,20220421,0,-0.030058651026392935,0.0007558578987150177,-0.0015496689607117364,-0.03023431594860171,0.0037664520878288865,0.07709750566893425,0.08021225368350549,0.08383054805729517,0.010066003812202462
300723.SZ,20240427,0.16,,,,0.0,0.0,0,False,未实施,20240426,1,-0.012669287898645631,-0.01592920353982319,-0.02364471097788312,0.046017699115044275,0.03269569083315926,-0.05575221238938055,-0.0625455071484724,-0.170072082376166,-0.11202824845852755
300724.SZ,20230107,0.02,,,,0.0,0.0,0,False,未实施,20230106,1,0.059389038634321656,0.017301331524044006,0.011392428607904348,-0.01407853447544738,-0.02570154373206668,-0.017301331524043673,-0.048354495092615246,0.010601306080909145,-0.03747596382244167
300724.SZ,20230829,0.01,,,,0.0,0.0,0,False,未实施,20230829,0,0.0596601181149814,0.0018198362147405778,0.0014204032121585275,0.011373976342129222,0.005447967407430143,-0.1715195632393084,-0.16254271695915956,-0.19324385805277522,-0.16275394480725758
300724.SZ,20240822,0.6,20250910,,,0.0,0.0,0,False,未实施,20240822,0,-0.032420591456735925,-0.014036676477247045,-0.01596955826960078,0.036676477247000294,0.046101249511919073,-0.026714964908308714,0.008639495220690074,0.5462983925741451,0.3496861472830104
300730.SZ,20220423,0.0,,,,0.0,0.0,0,False,未实施,20220422,1,-0.04507772020725398,-0.17525773195876293,-0.130646212611379,-0.2289744981009224,-0.2188891495610824,-0.21052631578947356,-0.21574587052137495,-0.1831179386859788,-0.2293251601209575
300730.SZ,20230422,0.0,,,,0.0,0.0,0,False,未实施,20230421,1,-0.07238605898123318,-0.012283236994219737,-0.004489701986114425,-0.0585260115606937,-0.06476339168897649,0.013005780346820872,0.04351152383811829,-0.03393781113374117,0.006779221529924273
300732.SZ,20220426,0.0,,,,0.0,0.0,0,False,未实施,20220426,0,0.04399057344854662,0.015801354401805856,-0.008872333523247677,-0.006772009029345383,-0.04487056013128343,0.02031602708803626,-0.059156177412882927,0.006655458014867666,-0.10606481901256559
300732.SZ,20220426,0.0,,,,0.0,0.0,0,False,未实施,20220426,0,0.04399057344854662,0.015801354401805856,-0.008872333523247677,-0.006772009029345383,-0.04487056013128343,0.02031602708803626,-0.059156177412882927,0.006655458014867666,-0.10606481901256559
300737.SZ,20220428,0.05,,,,0.0,0.0,0,False,未实施,20220428,0,-0.045235803657363016,0.08165322580645173,0.05624444456997835,0.12096774193548376,0.0986803859761165,-0.02116935483870952,-0.0859681972791364,0.09173387096774199,-0.008339377880369092
300737.SZ,20230427,0.0,,,,0.0,0.0,0,False,未实施,20230427,0,0.003558718861210064,-0.04432624113475181,-0.05507853737254209,-0.07624113475177297,-0.09599090682691103,-0.15336879432624106,-0.13717486641575605,-0.12603031186243074,-0.10722499950986475
300739.SZ,20230601,0.0,,,,0.0,0.0,0,False,未实施,20230601,0,-0.014285714285714124,-0.01449275362318847,-0.022252802389667536,-0.03105590062111807,-0.033754761016629664,0.011732229123533555,-0.0005373018561546372,-0.10420979986197376,-0.07356659440018065
300739.SZ,20230830,0.0,,,,0.0,0.0,0,False,未实施,20230830,0,0.026099925428784587,0.007267441860465018,0.012840272899764305,0.057412790697674465,0.05040169182622689,0.00363372093023262,0.013265914217006847,0.10101744186046524,0.14007136976034906
300739.SZ,20231209,0.0,,,,0.0,0.0,0,False,未实施,20231208,1,0.010825439783491264,0.010709504685408211,0.003317270372731329,0.0033467202141901353,0.012554008973155062,-0.05354752342704161,-0.026663217663564276,-0.01606425702811265,-0.043875071119591214
300739.SZ,20240824,0.0,,,,0.0,0.0,0,False,未实施,20240823,1,0.0,0.020535714285714324,0.02012371456313189,0.03928571428571437,0.04372969710426067,-0.008035714285714257,-0.01107002878372898,0.21785714285714297,0.06640207688299182
300739.SZ,20241028,0.0,,,,0.0,0.0,0,False,未实施,20241028,0,-0.018392370572207106,-0.026370575988896694,-0.015767298944979302,-0.07911172796668986,-0.07577606769498202,-0.036086051353226845,-0.01882711818231042,-0.024288688410825876,-0.00034444955657952914
300739.SZ,20250215,0.0,,,,0.0,0.0,0,False,未实施,20250214,1,-0.002808988764045006,0.028169014084507005,0.025379274658868356,0.0767605633802817,0.0664398758959519,0.08098591549295775,0.057960682222959914,-0.09014084507042264,-0.0993172096004935
300739.SZ,20250426,0.07,,,,0.0,0.0,0,False,未实施,20250425,1,0.0017226528854437095,-0.014617368873602654,-0.01262608620520178,0.09200343938091127,0.0764514976287829,0.1083404987102321,0.09344997234229169,0.3407877298350641,0.22526639970163198
300739.SZ,20251217,0.0,,,,0.0,0.0,0,False,未实施,20251217,0,0.020196191575303057,-0.03054298642533948,-0.03206680918266114,0.030542986425339258,0.012063174953836242,0.1136877828054299,0.05079778217043551,0.3631221719457014,0.38349585126049246
300739.SZ,20260425,0.03,,,,0.0,0.0,0,False,未实施,20260424,1,0.0006915629322268302,0.005183137525915704,0.003598053454537231,-0.03248099516240488,-0.05114991356142018,0.24360746371803743,0.23940728935493816,-0.26465985828384164,-0.22613185417253745
300740.SZ,20210818,,,,,0.0,0.0,0,False,未实施,20210818,0,-0.02110977080820242,-0.026494146642020988,-0.020951444748257053,0.031423290203326903,0.015371596665430198,0.09057301293900166,0.03958608022530474,0.026494146642020766,0.004845608531949708
300740.SZ,20220930,,,,,0.0,0.0,0,False,未实施,20220930,0,-0.013867488443759513,-0.04453125000000002,-0.02838959704294386,0.02890624999999991,0.012964732755565533,-0.02578125000000009,-0.040503651618884806,0.1812499999999999,0.15644643269343073
300748.SZ,20231026,0.01,,,,0.0,0.0,0,False,未实施,20231026,0,0.008827238335435084,0.015625,0.005701923616671989,0.05125000000000002,0.043877011867259785,0.1625000000000001,0.13457249233324542,0.07000000000000006,0.12894238361308497
300750.SZ,20210913,0.02,,,,0.0,0.0,0,False,未实施,20210913,0,0.0013941445927105889,0.053898170246618804,0.06908274589932084,-0.01887430389817024,0.004618322084517956,0.1724343675417661,0.21439338716996037,0.2907716785998409,0.3147432568191879
300750.SZ,20220908,0.02,,,,0.0,0.0,0,False,未实施,20220908,0,-0.051527683997299234,0.006051167964404858,-0.0021118362903012056,-0.08787541713014468,-0.056019740222281955,-0.026072661522984708,0.025794074433835412,-0.05351319970396495,-0.045061682117793156
300750.SZ,20230908,0.04,,,,0.0,0.0,0,False,未实施,20230908,0,-0.015760893558783184,-0.0063245716336234326,-0.014564120865588115,-0.06809006907688164,-0.06839623774433656,-0.17125684040549027,-0.15968875318617093,-0.2583206243832422,-0.22725930148294105
300759.SZ,20210329,0.03,,,,0.0,0.0,0,False,未实施,20210329,0,0.0033593024086913115,0.04452201168257597,0.03806126374122032,0.04359595383957848,0.029312188544198703,0.18250463028921482,0.17999189333732524,0.5301324975067674,0.457547211052844
300762.SZ,20221209,0.0,,,,0.0,0.0,0,False,未实施,20221209,0,-0.011691348402182555,0.018138801261829762,0.027076943449463098,0.07728706624605675,0.09058120938113046,0.03312302839116721,0.043163084144536956,0.18375394321766558,0.1613929608777207
300763.SZ,20210426,0.0,,,,0.0,0.0,0,False,未实施,20210426,0,0.14196916956737948,0.01970389723492283,0.019275798329799976,0.07119529719137851,0.0711589399300736,0.0702155453951665,0.02048808321225226,1.395984160617512,1.3222699163560132
300775.SZ,20230721,0.0,,,,0.0,0.0,0,False,未实施,20230721,0,-0.004737839545167266,0.00825134877816569,0.00939350822042928,-0.007299270072992692,-0.04008110676540255,-0.007299270072992692,0.004045390292502393,-0.1304347826086958,-0.06284857051144932
300775.SZ,20250429,0.62,,,,0.0,0.0,0,False,未实施,20250429,0,0.027696181284095678,0.008574928542262272,0.010919758210635955,0.06859942833809729,0.05090323052609702,0.02449979583503481,0.00588198544628904,0.12046052865989454,0.023521834062898428
300790.SZ,20230421,0.31,,,,0.0,0.0,0,False,未实施,20230421,0,-0.04472271914132386,-0.035580524344569375,-0.027970815541869642,-0.10861423220973787,-0.11451977176040129,-0.05742821473158555,-0.029043526646500784,-0.0842696629213483,-0.045673988154594225
300790.SZ,20240131,,,,,0.0,0.0,0,False,未实施,20240131,0,-0.06866952789699587,-0.015668202764976935,-0.009341777220157055,-0.1981566820276498,-0.20981651135414525,0.04976958525345632,-0.033054161873659615,0.3327188940092167,0.17817810341930507
300790.SZ,20240425,,,,,0.0,0.0,0,False,未实施,20240425,0,0.00659340659340657,0.008005822416302655,-0.0036568653095829795,0.072052401746725,0.039752602437870266,-0.02183406113537112,-0.03966118207716551,-0.052317237912726466,-0.00302248149806017
300791.SZ,20260424,,,,,0.0,0.0,0,False,未实施,20260424,0,-0.03878252331860588,-0.009193054136874435,-0.010755468237417687,-0.0143003064351378,-0.03332003323439148,-0.10776302349336053,-0.11077647507182597,-0.1580880293419682,-0.11397621492209165
300797.SZ,20241129,0.0,,,,0.0,0.0,0,False,未实施,20241129,0,0.0181818181818183,0.014751552795031042,0.003431583715194142,0.012422360248447006,-0.01066317693225105,-0.04425465838509324,-0.06496712803072513,-0.0434782608695653,-0.04283204520137318
300797.SZ,20260627,0.01,,,,0.0,0.0,0,False,未实施,20260626,1,-0.022463768115942084,-0.023721275018532162,-0.03489744386646687,0.03632320237212738,0.032125671804214884,-0.14180135096922997,-0.09386104447724908,,
300806.SZ,20230707,,,,,0.0,0.0,0,False,未实施,20230707,0,-0.027835051546391765,-0.0015906680805940487,-0.003799157279718468,0.01590668080593849,0.003013076748937138,0.016967126193001114,-0.011325053146112096,-0.05620360551431591,-0.025823754079286276
300825.SZ,20251025,,,,,0.0,0.0,0,False,未实施,20251024,1,0.014939309056956063,0.002759889604415866,-0.008939472728967446,0.05243790248390057,0.05124609630802923,-0.0800367985280589,-0.0523481882844159,-0.03771849126034954,-0.07592706373062186
300860.SZ,20240209,1.0,20250228,,,0.0,0.0,0,False,未实施,20240208,1,0.14043887147335443,-0.004123144584937122,-0.01939751924727251,0.0659703133589884,0.016668457805992132,0.07339197361187422,0.007071740376188851,-0.022165612328912232,-0.1114916509426026
300868.SZ,20251017,0.0,,,,0.0,0.0,0,False,未实施,20251017,0,-0.008859357696566983,0.015270018621973858,0.008927741660009536,0.061824953445065,0.0321079724125406,0.08826815642458086,0.04715992833377958,0.3016759776536313,0.20763683942375777
300868.SZ,20260124,0.01,,,,0.0,0.0,0,False,未实施,20260123,1,-0.014827487881380219,-0.005499276410998344,-0.004642812291160925,-0.06338639652677269,-0.059243090922536656,0.009551374819102953,-0.0016546312029811494,1.0052098408104202,1.0334921552594398
300870.SZ,20230407,,,,,0.0,0.0,0,False,未实施,20230407,0,0.11491006392151037,-0.039866666666666606,-0.03630806964686184,0.007733333333333148,0.004561503230703812,-0.13706666666666667,-0.13485805794611017,-0.2517932673267327,-0.22112252048475378
300871.SZ,20220311,0.04,,,,0.0,0.0,0,False,未实施,20220311,0,-0.08256880733944949,-0.0708333333333333,-0.04598262231114869,-0.07416666666666671,-0.05745752701477824,-0.1841666666666667,-0.1596872705553538,-0.12790757876184178,-0.11338973813435027
300887.SZ,20230204,0.0,,,,0.0,0.0,0,False,未实施,20230203,1,-0.004347826086956386,-0.01582969432314396,-0.008321436427117246,-0.010371179039301293,-0.009541853184931726,-0.03165938864628837,-0.05056621945442019,-0.012827510917030494,-0.038476574807190356
300894.SZ,20240422,,,,,0.0,0.0,0,False,未实施,20240422,0,-0.07909604519773994,-0.01411042944785268,-0.006731633761955846,-0.019631901840490795,-0.04118773363325945,0.08957055214723919,0.06447025774681836,-0.22855549358616845,-0.21244359443757055
300911.SZ,20221014,0.15,,,,0.0,0.0,0,False,未实施,20221014,0,0.04708926261319535,0.009883864591055058,0.005642764066189576,-0.06622189276006907,-0.05606418406732405,-0.0291574005436126,-0.03397052472198159,0.3098591549295775,0.26692788992321126
300919.SZ,20230615,0.51,,,,0.0,0.0,0,False,未实施,20230615,0,0.014634146341463428,-0.004807692307692291,-0.010997442444199201,-0.0623397435897437,-0.03187736658274365,-0.0477564102564102,-0.034896583222615574,-0.13044871794871793,-0.09995940895433697
