ts_code,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,fill_scenario,gross_pnl,fees,ret_pct
603985.SH,20220620,26.2,7500,20220622,26.53344,规则卖出,base,2202.923999999999,297.876,0.01120800715851571
000037.SZ,20220620,8.48,23200,20220624,9.91008,规则卖出,base,32841.279680000014,336.57632,0.16688898530084467
002031.SZ,20220622,2.27,88500,20220701,3.30669,规则卖出,base,91331.03866874997,416.02633125,0.45450713863384357
002866.SZ,20220624,14.49,14600,20220705,23.02695,规则卖出,base,124166.33966249996,473.1303375,0.5867783442338171
605056.SH,20220701,16.69,16000,20220705,15.1848,规则卖出,base,-24453.656000000006,370.45599999999996,-0.09155012025903053
002144.SZ,20220706,11.09,24200,20220711,10.06992,规则卖出,base,-25057.645580000004,371.7095799999999,-0.09334365236463654
600255.SH,20220707,3.28,82000,20220711,2.8771199999999997,规则卖出,base,-33398.30480000002,362.1448,-0.1241446955334338
003043.SZ,20220707,67.4,3900,20220712,65.59434,规则卖出,base,-7427.561407499979,385.4874075,-0.028249657541104256
002543.SZ,20220712,8.42,29300,20220714,8.07192,规则卖出,base,-10556.054569999977,357.31057,-0.0427772985494718
603161.SH,20220712,13.77,17900,20220714,12.47751,规则卖出,base,-23476.37603625,340.80503625,-0.0952216112638507
301120.SZ,20220714,26.66,9100,20220719,31.968,规则卖出,base,47878.51249999999,424.28749999999997,0.1973015748313484
002591.SZ,20220712,6.2,39800,20220721,9.590399999999999,规则卖出,base,134399.1076,538.8124,0.5445190315324394
000619.SZ,20220719,8.32,34800,20220725,9.61038,规则卖出,base,44414.78846999999,490.43552999999997,0.15336154242689323
000826.SZ,20220725,4.24,73400,20220728,4.15584,规则卖出,base,-6636.446319999985,459.10231999999996,-0.021318915554130284
002369.SZ,20220726,5.54,56100,20220802,6.25374,规则卖出,base,39524.57198249997,516.2420175,0.12714110732244727
000678.SZ,20220725,6.61,47000,20220803,10.139850000000001,规则卖出,base,165229.56631250007,673.3836875000002,0.5317161916026291
002494.SZ,20220802,5.49,70200,20220804,4.54545,规则卖出,base,-66802.62273750005,495.2127375,-0.17329079615342077
002818.SZ,20220804,13.38,26500,20220808,12.34764,规则卖出,base,-27855.198075000008,497.658075,-0.07854086926698821
002148.SZ,20220808,6.09,61000,20220810,5.45454,规则卖出,base,-39271.84117500001,508.781175,-0.10568797455808464
002077.SZ,20220803,11.4,33000,20220815,19.03095,规则卖出,base,250942.27331250004,879.0766874999999,0.6668781324405741
600520.SH,20220810,14.31,27300,20220815,13.986,规则卖出,base,-9420.137999999934,574.9380000000001,-0.024107180751981646
002329.SZ,20220816,8.54,48300,20220818,9.0909,规则卖出,base,25956.48641250005,651.9835874999999,0.06291183351703071
600979.SH,20220816,4.21,98100,20220818,3.8961,规则卖出,base,-31374.59951249995,581.0095125,-0.07594838226310394
603389.SH,20220816,7.0,59000,20220819,7.4925,规则卖出,base,28401.678124999977,655.821875,0.06875200842646476
002469.SZ,20220818,8.11,52400,20220823,8.67132,规则卖出,base,28738.955540000094,674.21246,0.06760989777216632
002045.SZ,20220819,16.58,25300,20220824,17.73225,规则卖出,base,28486.27409375003,665.6509062499999,0.06789253757127675
