ts_code,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,fill_scenario,gross_pnl,fees,ret_pct
603009.SH,20210422,6.14,58800,20210423,6.25374,规则卖出,base,6138.004109999953,549.90789,0.01699702517367388
000705.SZ,20210422,7.98,45200,20210423,8.211780000000001,规则卖出,base,9922.316430000063,554.13957,0.027501930908250555
600152.SH,20210423,7.3,50200,20210426,7.28271,规则卖出,base,-1416.5630524999672,548.6050524999999,-0.003864566392648324
300885.SZ,20210426,39.68,9200,20210427,40.96899,规则卖出,base,11296.300614999982,562.407385,0.030936287160568676
000756.SZ,20210426,9.6,38100,20210427,9.1908,规则卖出,base,-16119.67185000004,529.15185,-0.04406070357410658
601001.SH,20210426,6.18,59200,20210427,6.17382,规则卖出,base,-914.1826799999908,548.3266800000001,-0.002498125468632817
603121.SH,20210427,10.49,34700,20210428,11.36862,规则卖出,base,29903.999357500004,584.1146425000001,0.08213263414365667
300756.SZ,20210427,28.8,12600,20210428,28.50147,规则卖出,base,-4301.096152499987,539.6181525,-0.011849705542364372
002038.SZ,20210427,11.19,32500,20210428,11.458530000000001,规则卖出,base,8170.803468750045,556.42153125,0.022461706959319275
603676.SH,20210428,9.13,41100,20210429,9.1908,规则卖出,base,1932.8918999999337,565.9881,0.0051497530874672764
002737.SZ,20210428,15.54,24100,20210429,15.05493,规则卖出,base,-12237.345266249971,547.15826625,-0.03266710108187231
600461.SH,20210428,7.35,51000,20210429,7.2727200000000005,规则卖出,base,-4498.628399999963,557.3484,-0.01199814332131243
